"RMSE","f.0","f.1","f.2","f.3","f.4","f.5","f.6","f.7","f.8","f.9","f.10","f.11","f.12","W.1","W.2","W.3","W.4","W.5","W.6","W.7","W.8","W.9","W.10","W.11","W.12","S.1","S.2","S.3","S.4","S.5","S.6","S.7","S.8","S.9","S.10","S.11","S.12","w.1","w.2","w.3","w.4","w.5","w.6","w.7","w.8","w.9","w.10","w.11","w.12","s.1","s.2","s.3","s.4","s.5","s.6","s.7","s.8","s.9","s.10","s.11","s.12","r.1","r.2","r.3","r.4","r.5","r.6","r.7","r.8","r.9","r.10","r.11","r.12","Rsq","Temp.1","Temp.2","Temp.3","Temp.4","Temp.5","Temp.6","Temp.7","Temp.8","Temp.9","Temp.10","Temp.11","Temp.12","RelH.1","RelH.2","RelH.3","RelH.4","RelH.5","RelH.6","RelH.7","RelH.8","RelH.9","RelH.10","RelH.11","RelH.12"
0,0.121351766513057,0.13459680585358,0,0.095157530932308,0.124978923299343,0.0649348847072291,0.233306714855903,0,0.0873464418756462,0,0,0.138326931962935,0,-1.09800692398168,0,4.5668930410046,6.99031225136138,1.6761373454263,-5.27921417899241,0,4.93929733340325,0,0,-0.817025008406934,0,-5.47902381809189,0,-3.07142145855714,1.10832444373764,3.95044591965419,-2.06337119040816,0,-8.5518917337521,0,0,7.45901911016851,0,2.81895656667486,1,2.67130207224332,3.77016338203176,2.78739847868822,3.38302545324267,1,3.64181137804549,1,1,3.86406498614339,1,2.73249273707065,1,2.57400935287743,5.13956760237625,2.10049156392469,3.5074685390153,1,2.71486725695185,1,1,4.26482574139315,1,-0.186405069876979,0,-0.0231794947915151,-0.321256750340138,-0.15295944279697,0.304018706261575,0,-0.136390519369083,0,0,0.209344843744367,0,0.993650143352218,11.9579319232637,0,11.8935092562381,12.794533334804,12.6813056080886,13.6279851463343,0,11.714888595562,0,0,15.6225613268211,0,50.938406276748,0,50.0184391394947,51.1835468397233,62.381328653778,68.3757316538985,0,49.6612438590208,0,0,66.3435334100838,0
0,0.0814132104454686,0.134998031122762,0.0787955213463349,0,0.223501536950874,0,0.0885163221353964,0.19434877268661,0,0.0703417248642427,0.0502235877217233,0.0778612927265878,0,0.711393464741712,-4.08022311569554,0,6.68748738465602,0,-7.90697275207836,3.20150283257679,0,-0.580967747949412,-5.50671120001926,-2.63568436653282,0,-6.2455925855036,-3.59210944491018,0,-3.9611445924232,0,-3.60195939111575,5.61042922970655,0,3.22655752067341,0.429895097332916,7.00907301554485,0,3.18094247656365,2.12630141431149,1,3.7054206002578,1,2.95214632820301,3.88293598024745,1,2.98606077156992,2.29433544550304,3.65493404554828,1,2.69563424112261,2.3075950986741,1,4.74305973605468,1,3.3570272985562,5.06995706100987,1,3.76719818889662,2.52313506221918,4.42334340069704,1,0.00664947845454848,-0.00233018674047143,0,0.0954695058937719,0,0.0891927347524109,-0.104308819904937,0,0.0808044058609989,-0.12924697340308,0.191752095365172,0,0.993074015448127,13.2850400966986,11.8015580087645,0,13.6743912924806,0,11.8032071950499,13.7429041822109,0,17.2094537990307,11.8253342178652,17.2828993177089,0,47.7782151901288,62.4526217109914,0,45.5890184589205,0,62.4605254337051,51.2428299219657,0,58.2574002785389,62.4398499880117,58.4114110996518,0
0,0.0552995391705069,0.170502220128725,0,0.0583996480592897,0.16910096842685,0.104747750232825,0.204909732402045,0.153226943236951,0,0,0,0.0838131983428068,0,-1.35104404901623,0,4.20765230961247,8.05543535483083,2.46544294160807,-5.65374967872523,1.49422037521402,0,0,0,6.16252640471937,0,-5.15376327152925,0,-3.85229980530142,0.0460792743402243,3.92177840862241,-0.575023091356145,9.3337593842832,0,0,0,-8.07328756826321,0,3.41864017366928,1,2.2189891566235,3.62216396808309,3.10722000188073,3.38617135540659,4.54297302303458,1,1,1,3.50810617877331,1,2.91503098573358,1,2.18837708252216,4.57878214067349,3.52992400615827,4.34580978244785,4.15193666026181,1,1,1,3.06299059267844,1,-0.274100496838885,0,0.0659784387185682,-0.13847456867295,-0.42448845579087,0.29757585356405,0.0659061712218851,0,0,0,0.0334882543624705,0,0.995165255343232,14.2198154446425,0,11.2207170632715,15.8010875087337,18.9692034856064,18.4916755994272,23.5535506367988,0,0,0,13.5939833678649,0,45.7267850274247,0,46.8495005426875,53.2274964304993,58.4034654030905,52.9497976083893,63.5311179415894,0,0,0,44.108895396916,0
0,0.053763440860215,0.146689032207776,0,0,0.0753857548441126,0.117761965560799,0.163151700366418,0.166392585458781,0.0618362865893128,0,0,0.215019234112585,0,-0.399142175432057,0,0,8.6963448391237,4.42609200671771,-6.03681309333221,-1.13867215402408,5.66766991440694,0,0,6.84198223166082,0,-5.23244739421716,0,0,3.14692860441275,2.29547178358671,-1.84023779699096,6.96726492517199,11.1256235966713,0,0,-4.94982833937218,0,3.39936905749993,1,1,3.72265309633955,2.55808983603305,3.11235147977019,3.78044743229837,3.90864053367885,1,1,3.78782462033335,1,2.89475717391292,1,1,3.70305431678127,3.95124929352778,3.74533933241909,4.14313235013439,4.03220169250495,1,1,4.01541810102066,1,-0.246386307533632,0,0,-0.411904497386718,-0.185174592192781,0.123698170346464,0.0972536251351232,-0.339842061460321,0,0,0.0306530581859753,0,0.993124235358174,16.516514172327,0,0,16.0196595378858,16.022897712975,19.4566184704936,19.3799376556827,19.0333637653433,0,0,15.2468913868627,0,46.1387360720687,0,0,41.7305199563047,41.6948943334003,60.5020721695393,48.9440742180289,51.6672251150801,0,0,37.8513296725567,0
0,0.0583717357910907,0,0,0,0.120202736022086,0,0.205319209515085,0.15697696108974,0.173080193078545,0,0,0.168637734633363,0.11741142987009,0,0,0,8.61738414982709,0,-3.89670195406345,-2.82641690191158,3.94737206434838,0,0,6.33066639073266,4.83221033783405,0,0,0,1.32916888173895,0,-3.58220134445834,7.02280153342961,6.53647958876178,0,0,-6.48457978748981,-1.92458113477642,1,1,1,3.76295810029497,1,3.74036366790798,4.20363892360718,3.71207805579055,1,1,4.02513337553879,2.95415264279518,1,1,1,3.9425969382508,1,3.14602789644982,5.459964596984,3.90779551160466,1,1,3.42125710821465,3.86970772082881,0,0,0,-0.2575820823526,0,-0.159977777658372,0.541731190034705,0.336122410040633,0,0,0.00387124888887571,0.266690241410736,0.991233271447047,0,0,0,17.4402837381808,0,16.8162914155861,23.4021334575641,20.0407455303035,0,0,15.6530553824765,15.6530612911209,0,0,0,41.8070081298978,0,41.8338205926252,64.4340245709076,47.2889363233949,0,0,34.5998038975177,34.5998158086106
0,0.0506912442396313,0,0,0.154307892900717,0.117158901892091,0.0764519015051046,0.220102731695365,0.0862746152542136,0.180922225620716,0,0,0.114090486892161,0,0,0,2.88590330855496,7.95382573899795,5.36665591978831,-4.65399062897584,-0.981480442150922,2.91014727591702,0,0,9.12800537633116,0,0,0,-5.05613055047516,-0.293728580339616,4.08614510502919,-2.58623244765497,5.10183626467538,8.92914698880514,0,0,-6.18617224172954,0,1,1,3.13619682474038,3.34280198497856,2.12771627518841,3.54618692482669,4.05296090946993,4.44235519194821,1,1,3.37979474712686,1,1,1,3.17381781970062,3.67963229694818,2.922524305381,3.63405029963825,2.46368550379743,4.2240539927998,1,1,3.77753550472194,1,0,0,0.0500356877385687,0.277619060997245,0.0932335356478586,-0.131325376441833,-0.306273743243757,-0.0678287859887024,0,0,0.214811449476762,0,0.9944453624479,0,0,15.6715733032942,15.6793031066184,18.7712484155565,16.9191257914193,19.8953576282781,19.9601344604837,0,0,14.9463623997893,0,0,0,34.2883138353348,34.3029843862636,43.4537623104022,41.1523916573754,46.3171089876025,46.6484584018985,0,0,36.9832490279838,0
0,0.0660522273425499,0,0,0.215738664127092,0.209624772502707,0.0476451218038503,0.18960564327049,0.0645152491939458,0.103142861085553,0.103675460673812,0,0,0,0,0,5.43667109796992,6.98748414453895,4.88982362221053,-3.26457399711024,0.79224332461148,2.64607258509817,-4.91449601509253,0,0,0,0,0,-5.45569207637253,0.794714359673493,4.41813343897178,-3.94525395388674,4.90154481296955,10.0586819170306,3.33798130934227,0,0,0,1,1,4.25057717083427,3.75825408518553,1.72730223659652,3.92337936408278,2.41026265536109,3.93503273798403,3.18113931353199,1,1,1,1,1,3.63800277925395,4.49024729029568,2.77147686707337,2.88268585378405,2.50008306214861,3.881489822244,3.72048304573048,1,1,1,0,0,-0.0918701353761062,-0.0648191139206923,0.0458880323712623,-0.0688033167773628,0.00384126638446858,-0.045313015049599,0.34991584105094,0,0,0,0.994827615026733,0,0,15.837067847064,16.0595973262653,17.7005562584827,16.2811982726198,21.8603832367321,21.940175714715,21.7944798527831,0,0,0,0,0,35.888209115701,36.8258687119599,47.4731479285827,36.4245388182458,72.5373128793031,73.8640440232285,73.5628440593858,0,0,0
0,0.0721966205837172,0.109995248133119,0,0.195268709611024,0.0468378036660812,0.142393221713722,0.147850550708748,0,0.114179297280967,0.110520465579206,0,0,0.0607580827234147,-0.162328403845321,0,7.83950174348668,5.00278696330015,3.19373354975852,-5.22653072938206,0,3.5666641113315,-3.1652463555562,0,0,4.04753205976082,-4.53372022856808,0,-3.78978870224867,-4.67941067075987,4.02481160482449,-2.90707724931367,0,8.95278588017068,3.84900220348055,0,0,-1.04762473700019,2.59430338966554,1,3.47930166898911,1.88848107288329,2.65770454751052,3.28689930246443,1,4.03836402337268,3.021199943578,1,1,1.97113336517273,2.60272269472739,1,4.3190189618662,2.90669064640053,2.48618704166787,3.26714685073033,1,4.12487181808162,3.41980814492272,1,1,2.03676509218877,-0.208976093586632,0,0.054358945196795,0.0735332164078229,-0.134976093050018,-0.0497064953327386,0,-0.20746402554209,0.26309105807689,0,0,-0.000953684303082638,0.996247977128947,14.756968775392,0,14.1469628531215,13.7958550758369,17.1028665558363,15.0836330574026,0,17.2309813704324,17.3250400267052,0,0,15.2432238839263,49.0942353326434,0,42.7821201211016,47.3645243820258,60.6151768108982,47.3809630198725,0,61.0382110468811,55.5029410139008,0,0,49.2833926837957
0,0.167434715821813,0.142202803116842,0,0.203860637187763,0,0.142063201735044,0.0994495133067759,0,0.0939865714127462,0.0799444953029357,0,0,0.0710580621160807,-1.01813725086102,0,6.00425426647297,0,2.64175116335973,-5.99651019032072,0,3.17856449565267,-2.80101742963293,0,0,4.1508255931026,-3.71418703238357,0,-3.92733385737175,0,3.52477756744544,-1.69923270248652,0,8.3247569506516,4.1371995783416,0,0,-1.87353967521392,2.80651004128199,1,3.76710891926802,1,2.27429150465099,2.86925081498359,1,3.75991678324143,2.62364095960691,1,1,1.71420943472783,2.50070102770819,1,3.84432376114315,1,2.30784335463609,3.34484629190642,1,4.40384578115438,3.51992336353491,1,1,2.22213010374192,-0.0125535721134606,0,-0.0616291782120576,0,-0.176394986013113,0.20799264288276,0,-0.245712807330652,0.47799088060409,0,0,-0.129394562603687,0.996584077911164,12.015788847145,0,12.7325623739191,0,15.1313363447396,18.0638849744722,0,15.135777816511,15.147819274082,0,0,9.73705208748694,65.270166704211,0,61.8064780513971,0,69.6102169147549,87.3246074100568,0,69.6225843126254,69.7178398787711,0,0,51.1700896080727
0,0.344086021505376,0.0804160441768483,0,0.0583100292919584,0.0607205384796393,0.0331745937713652,0.0785338270569067,0,0.0975646350644918,0,0,0.0961165450308913,0.151077765622523,-2.89046874915922,0,7.92742732266211,1.11201589088419,3.10741734069656,-6.12478877019717,0,2.44260493461106,0,0,-0.127803653754566,3.88318435700698,-2.75668293306574,0,-5.77740699107491,-4.37813427980212,2.94870586364759,-2.42802644742843,0,6.90162664515643,0,0,4.33174602494723,-1.90524992765762,2.213129325379,1,3.06249791891297,2.32028602293299,1.54410678496598,2.79763878915458,1,3.26965044134809,1,1,2.78953886072767,2.25467142100555,2.91793053784584,1,3.72745303091237,2.47176216479704,1.47938594469547,3.17132976831263,1,4.55795034294529,1,1,2.38894863623189,2.45385995417397,-0.368719493530274,0,0.0663774029603639,-0.299780382172185,-0.085954293191784,0.0418390316311054,0,-0.28773082653584,0,0,0.0318986498272062,-0.148181904009994,0.995203607686355,12.0687879109313,0,7.07644104859638,7.0719007671995,14.0210794689508,13.5501316933193,0,14.2493525515793,0,0,14.2203408444195,10.7581625249006,72.5033087719859,0,52.2890646385948,52.8440824616616,69.3997053002946,80.3205215751578,0,69.3372477824397,0,0,69.3329877032506,62.3365701089503
