"RMSE","f.0","f.1","f.2","f.3","f.4","f.5","f.6","f.7","f.8","f.9","f.10","f.11","W.1","W.2","W.3","W.4","W.5","W.6","W.7","W.8","W.9","W.10","W.11","S.1","S.2","S.3","S.4","S.5","S.6","S.7","S.8","S.9","S.10","S.11","w.1","w.2","w.3","w.4","w.5","w.6","w.7","w.8","w.9","w.10","w.11","s.1","s.2","s.3","s.4","s.5","s.6","s.7","s.8","s.9","s.10","s.11","r.1","r.2","r.3","r.4","r.5","r.6","r.7","r.8","r.9","r.10","r.11","Rsq","Temp.1","Temp.2","Temp.3","Temp.4","Temp.5","Temp.6","Temp.7","Temp.8","Temp.9","Temp.10","Temp.11","RelH.1","RelH.2","RelH.3","RelH.4","RelH.5","RelH.6","RelH.7","RelH.8","RelH.9","RelH.10","RelH.11"
0,0.227272727272727,0.128378647539385,0.106752210574617,0.100954011824111,0.0999329594579233,0,0,0,0.0823173446751826,0.115933248389121,0.138458850266932,0,0.493784740194985,-0.0794035864108932,-5.9870144184887,4.19608654866638,0,0,0,-2.88634586774165,7.7235618434242,4.70304030419073,0,-3.78326326908925,2.93209050142479,0.38980400736628,1.78903199321703,0,0,0,-7.70535734137335,-1.17656773632934,-1.09045623977768,0,3.67034157674968,4.35367774254007,3.58640835664299,2.01291201364092,1,1,1,4.11706519908179,5.60360053499316,2.32070692816755,1,2.3043826111686,2.65498727218704,2.89110805746504,1.73611003304831,1,1,1,5.06566359066545,5.77444573617886,1.87100548317193,1,-0.169239005179031,0.0374839576337906,-0.18406025945468,0.0263856559544726,0,0,0,-0.188313621827546,0.0226316893035831,0.123275478774034,0,0.9920270813547,5.47941545962587,9.72305584083755,5.59202357315509,11.5002063024676,0,0,0,7.25111399472767,8.53569647552716,10.9763607461932,0,66.4608421433818,71.1776125446366,70.3791456833054,59.8985886370367,0,0,0,54.5880689283895,72.3060249277249,62.4793434383782,0
0,0.234848484848485,0.10561122183039,0,0.136208217416224,0.0593438025357359,0.0980031983201153,0,0,0,0.139492014339108,0.134143407221511,0.0923496534884305,0.0525451243270616,0,-3.93657681816689,2.46703598648686,4.80305821205545,0,0,0,5.72202125213478,4.42005852276955,-7.16739535908601,-3.20908841736172,0,1.57410364373809,2.27435272735738,2.66196616167365,0,0,0,-8.71836503683668,0.232798779249702,-1.25548216592668,3.19899809876286,1,2.94625489560437,1.58764651292366,4.28696985601767,1,1,1,7.93873345790217,1.72757776137756,3.7018075700843,3.34583911118208,1,2.75302426225224,1.97823759360854,3.82840537711894,1,1,1,8.02895669279577,2.48441042446672,4.94931065600779,0.260139477213887,0,0.106542589212494,-0.280027637231953,-0.309001970790234,0,0,0,0.525802323422099,0.26799510725967,-0.304558883182735,0.994910163782068,11.9744597783871,0,8.4540438430286,10.2375312366284,11.1009307791617,0,0,0,8.76878220126947,10.4177465706073,7.79124803320952,61.3409780959587,0,73.686346153163,65.2541549219451,59.198525259187,0,0,0,69.0645918632876,65.3032148392305,68.281970337807
0,0.162121212121212,0.0474509838773473,0,0.191165045121277,0.133285310043773,0,0,0,0.0818829152575807,0.152854975573919,0.114450160424399,0.116789397580493,-0.038579798682819,0,-2.96093575807967,4.08920042830442,0,0,0,-0.821376399351775,8.79870001093657,5.36820272810306,-6.70649706381197,-4.16499170468041,0,2.28939136448502,2.33718284304464,0,0,0,-14.2668220410039,0.312566615834546,-1.0039351972605,-0.220034426182455,4.01681724820284,1,3.36336637669832,2.32491950979942,1,1,1,5.19756989461023,7.98713767555333,2.65550103510257,4.13999075558201,2.57283704344557,1,2.91235992524796,1.99643799266772,1,1,1,6.03570875303137,5.47967140705497,1.96728444357608,4.96263645014643,-0.13479386564868,0,0.187655428988283,-0.0978436554201206,0,0,0,-0.00445069136443102,-0.424704219851491,-0.102373794218722,-0.227463005754618,0.993976573117169,13.1327864490752,0,17.7396353746399,13.2064916224591,0,0,0,9.97113937144814,16.5261123344358,13.2405957565109,17.3978337809116,47.5502323835454,0,38.1286799429123,48.493945350031,0,0,0,61.7329291424835,40.2108339956676,48.3660381783304,39.1964105987402
0,0.159090909090909,0,0,0.106321828861779,0.098237940807894,0,0.129028390210909,0.121577007867612,0.110329106609028,0.163639818450565,0.111774998101304,0,0,0,-4.11206986420548,3.1643395272463,0,-3.65909747895657,-5.22679283071962,-2.28177594666427,9.47925741462636,5.11992167112348,0,0,0,1.67163815817868,2.9775651247335,0,5.06794415299617,-1.50506310510681,-11.2192479961544,0.472232775687675,-0.74508036401864,0,1,1,2.4610960242133,2.80739014908988,1,4.32625856894815,4.87164455224996,4.86991597468217,8.52579395220508,3.01691473820892,1,1,1,2.10814342713904,1.99846763627076,1,2.84968838482091,3.41439312725117,7.57801582562819,6.17603724171448,2.38311721424341,1,0,0,0.0121015751994666,-0.250401703112182,0,-0.0462439301818423,-0.267192686316553,-0.0153275863441692,-0.400344044308134,-0.154444191438171,0,0.996159986612321,0,0,13.7695918021472,20.064596496739,0,19.918542256136,11.3072554406615,11.3115558786289,18.3307001476637,17.1308928299854,0,0,0,40.0927347287252,26.4899468753146,0,26.7174274417243,61.6761059153922,61.6613731230911,38.4477782115322,34.9443443253103,0
0,0.112121212121212,0,0.0743410053165841,0.138141155387335,0,0.0841474720389002,0.137019182172677,0.157446083923779,0.102885069689301,0.142257492090174,0.0516413272600373,0,0,1.22220147532699,-4.1540563885648,0,4.22983604136205,-4.87308730745423,-5.34812075990369,-3.17814090124479,12.5195350500125,5.23519403314313,0,0,4.81333743583232,2.57057891253732,0,1.27761794024277,5.98312590012203,-0.494369910080805,-11.3771836585677,0.0320829641578593,-2.85455954842701,0,1,3.0673187040236,2.46940144869644,1,3.05988274939989,4.95977971064303,3.9581565149463,4.93451922328505,7.67266208140474,3.63382155042263,1,1,2.01968395631382,2.33924631539904,1,2.14310159059864,3.75617855192713,3.73756914815561,7.02169515531255,6.53064344204949,2.84212260137046,1,0,-0.0199287470078496,-0.063408968958729,0,-0.0117350112644784,0.326728966713443,-0.1476456699775,-0.0895474192654188,-0.165437664547653,0.297312887656646,0,0.995835674769984,0,21.4474790388214,20.2210024051609,0,18.6904640470189,20.2363727009215,19.4856118066948,11.5990077153309,16.8600162264679,22.6417091300574,0,0,24.2639648212636,26.449531592004,0,30.3857439083945,26.3971058726772,30.4793752934673,51.1111714668475,38.2520751256001,17.0003277125942,0
0,0.0924242424242424,0,0.174458496157836,0.0649174715039621,0,0.107047770289442,0.104699714874329,0.124580774620864,0.069901710479269,0.103521209744397,0,0.158448609905659,0,-0.414946456407111,-3.34648712488278,0,4.93823254131126,-4.54540787805218,-3.9626513400731,-3.11983146439513,15.5062013164175,0,-7.5030843434851,0,5.96832397250075,1.5533072915502,0,1.21115274118067,4.67869908007596,-4.15866720915529,-14.5479023934836,1.99170609245893,0,2.59422741991692,1,4.81141621315176,2.5364672693784,1,4.00557197070708,2.5204382901684,5.77707560882857,5.2549607302015,6.265475732577,1,3.45319352672193,1,4.09324020638546,2.05327555189956,1,3.98957022281691,2.35512145733584,3.94275227002614,6.1850624502499,8.18547104562361,1,3.48343730081936,0,-0.132005983262166,0.376741431132564,0,-0.273991763047135,0.0353363498617209,-0.355300782350228,-0.197055439612185,-0.157383358651974,0,-0.232216998732452,0.995222608227648,0,20.7131831238826,15.7018689430612,0,20.9370649701983,17.8714981556376,14.3775094457251,20.2372948425539,21.4667797209899,0,14.2834819600847,0,28.0823161593793,33.2824797288426,0,28.1346146716287,40.0948207053252,39.2468065044855,19.0032985357564,26.8333025007324,0,40.3363506409512
0,0.0666666666666667,0,0.0595901149832984,0.0702221444415517,0,0.096732239129828,0.252228381560795,0.136361111070254,0.071923068340996,0.167240998224418,0,0.079035275582193,0,-0.202718615227397,-3.98672619708844,0,4.35056791284065,-5.78429994332741,-6.11346152351127,-2.3855580351111,10.9566597926326,0,-7.73016991854135,0,5.87497388883177,2.07011434557794,0,2.96749732657178,5.40850984999138,-3.46678749371035,-15.0908681615194,3.52917213149303,0,1.8547389307455,1,3.26024571980729,2.22093373539381,1,3.53519357390524,3.9852392807169,5.43129171797573,5.53724834159592,8.25749527642677,1,2.89886739480893,1,2.67706700288323,2.53652402882354,1,5.10372138672678,3.40567287632483,3.99285128630745,6.18280838834765,8.22638860129033,1,2.36274745017723,0,-0.0402816389280279,0.0435038828684967,0,-0.262238229634532,-0.0614525592113522,-0.368659361878901,-0.248855193746006,-0.200574215182637,0,0.089989199791238,0.997150138373939,0,22.3752828634412,18.586761003709,0,24.6451594694814,21.835138685243,14.6717983868231,14.4086365532007,20.9278110829214,0,17.9991537251631,0,24.4103551394774,35.8739814734017,0,14.7492516304109,26.2938584728726,51.2127420982052,48.5084110336396,30.1595997466668,0,37.5057858335139
0,0.0363636363636364,0.0793097560083948,0,0,0,0.134956530425627,0.192669985680063,0.180757536214332,0.104793896499362,0.124559323051676,0,0.146589335756909,1.23047258861398,0,0,0,4.06535809091327,-3.15407837603952,-6.74966615473331,-3.41232885283338,15.7014213703357,0,-9.50579017868536,-3.21358908029147,0,0,0,5.78264829215661,5.12234600383429,0.0820272487816056,-13.2844969283101,3.14451103173545,0,5.9598700793846,5.74886113570176,1,1,1,4.13406317063474,3.42635192149298,3.69856506067617,5.95161346232752,6.28760337192787,1,4.46834765755166,5.48952070414185,1,1,1,6.19991672523181,2.91399564138762,3.61497356681881,7.14055233002425,8.61992809878026,1,4.4921602454862,0.223343926515622,0,0,0,-0.234409484773277,0.174926221202922,0.0810262628367634,-0.368894942808927,-0.120179033273961,0,0.368286643399918,0.99533066272347,13.6247812057311,0,0,0,21.583298410431,22.5355373293769,22.630863312476,13.452251412435,19.0629960049205,0,22.4552424597232,51.714566535576,0,0,0,19.9922198624088,24.7448764433411,24.4234152837991,51.6311584338821,25.3458955027187,0,24.3950601936888
0,0.0287878787878788,0,0.152761920819423,0.160940549829432,0,0.0651347375925774,0.0972765457607495,0.0524436356132926,0.170982114247073,0.147311074157941,0,0.124361543191632,0,-0.371363513764329,-6.6735637492139,0,4.23362003881888,-5.71183199126593,-6.53277477168351,-3.73210716349709,14.4059345232428,0,-11.1977532637782,0,5.53537593707041,3.02005261485032,0,8.41732307787261,6.98548046444031,-2.06041716149411,-9.34812947858213,2.52450692132703,0,3.22766366290742,1,5.02690909897122,2.95715257239732,1,4.4917919117581,4.35237714661902,3.14780755325195,6.20179997548155,6.83589502958021,1,4.37101471375669,1,4.60083326997748,2.58516279780609,1,7.441749503762,2.53405995183854,2.47738231745781,8.12023067343181,8.54182937823262,1,5.09693214457012,0,-0.329427801259106,0.0596438111866303,0,-0.115853507564554,-0.154616536336326,-0.333031476328958,-0.144919906789717,-0.094161527078043,0,0.14744701169415,0.994757487618179,0,20.9034390270214,21.0018482940831,0,21.776011878266,19.6818937318878,22.9975252568977,19.1867908570644,22.7630608220914,0,20.9844799071439,0,26.0518212896966,26.2482472475319,0,20.7720519985518,28.5106288544076,19.6830521880592,32.389482867973,19.3666579730637,0,26.2520110234766
0,0.0227272727272727,0.129146811677161,0,0.127089440206996,0,0.210691412514691,0.143063029740627,0.119130863194657,0.0887535273995052,0.0695790726780869,0,0.0898185698610035,0.561101438631689,0,-8.96031194727608,0,4.87093671209478,-3.92641568156207,-7.45205687386217,-4.00664364055512,17.7132952575312,0,-12.9957649096186,-2.71963883248011,0,6.95540330794171,0,8.27011584954834,5.56949778289971,0.855796210149118,-14.5709182227191,-4.46735403944155,0,0.192103250815435,6.94626599953124,1,3.57776993666228,1,8.6198033809498,3.90577754615682,2.7430367046804,6.12535416678739,5.82818888322785,1,4.36293242106404,5.57843183247231,1,3.69694381549969,1,6.64350739884294,2.62793593621266,3.09846597475063,6.41414103547848,6.58353084922377,1,5.36092211598106,0.209521404634124,0,0.0558656862201834,0,0.115609866200518,0.249250377702018,-0.143954019416206,-0.0529142629795294,0.201229757110269,0,-0.13116074008782,0.994460839421966,22.7561559161735,0,23.5231740565481,0,23.6176138371304,23.4971478554123,22.0654085171935,15.5479176900411,24.5745102314388,0,22.0597969184821,23.69728649831,0,21.3803454358094,0,20.668166573729,21.4143720033226,23.193483766554,44.7416768335589,12.2772387133385,0,23.2076255645892
0,0.0151515151515151,0,0,0.0665836814866388,0.112373179594121,0.117476475648013,0.0783950260130372,0.192504901793757,0.11771684427075,0.0755519532035631,0,0.224246422838606,0,0,-9.61095219107961,4.94300074558844,9.77790915210603,-2.53271534570208,-7.69501435039664,-4.01717170048818,17.5589633755009,0,-9.49177026306423,0,0,9.57172692514369,1.61948570420524,11.0476678737223,6.64248961959246,3.79583818310494,-13.2714937573738,-4.7914792403299,0,-0.728665581243414,1,1,4.6087033546755,4.66037766873033,7.16005264496793,3.27424003476142,3.16791093796635,6.03030707129987,5.37395727924316,1,5.48142695572989,1,1,3.98984734674431,5.82927800205615,5.47763206686983,2.4585467924639,3.24385946618161,6.78313762471221,7.31097100727046,1,5.23113819789418,0,0,0.282656275101733,-0.30330821083551,-0.222173170167543,-0.00521958421213965,-0.166459313347799,0.063529652328671,0.267754719015727,0,-0.199420285298086,0.994207629946245,0,0,23.7598774941629,20.8392640947891,23.0239547386384,20.0915259466342,23.7596895941255,10.7186662519517,24.7727637367652,0,22.9243329710139,0,0,20.8779495689445,25.8524828940416,17.9908778191529,27.3033876454701,20.8775975538003,55.3123637004534,11.4999473077897,0,23.6880630880056
0,0.0196969696969697,0,0,0.152986269450546,0.0834843995454991,0.114839323069068,0.117816065207713,0.102887178454363,0.188894294258247,0.136539527825471,0,0.082855972492123,0,0,-10.5350916886226,2.89686525670086,11.4574897730883,-4.98960674912515,-9.46723691921087,-7.63922433298569,11.3955042445104,0,-5.51567432002915,0,0,5.951081779712,5.0165764325008,9.99926193909714,4.7908164681369,2.7640078700139,-8.91775222213472,-5.08028677004424,0,-1.29409171508042,1,1,5.12324569519545,3.82968029459637,6.00641247414143,3.43403684586559,3.04156104867037,5.68359675768651,7.51812841837781,1,3.51633335381361,1,1,4.91877590414027,5.18063458931701,5.4806478168612,2.67308029809238,3.88609377425588,8.18382096008024,6.63324410318994,1,3.93594199926352,0,0,0.375486279377597,-0.48432254687853,-0.276932331222937,0.0793861179735732,0.00504956556638345,-0.386878804008917,0.0821361848724601,0,-0.3927201751376,0.99477315255052,0,0,19.8344894788113,19.5272909588154,16.2552728517439,19.8344395121805,19.8344270373209,18.2984387485245,13.4375773707178,0,18.3044824085957,0,0,28.3535907156324,27.9889004956571,11.358650805146,28.3539761223059,28.3538032491931,33.7248016700868,49.7353587864562,0,33.6995149032083
0,0.0196969696969697,0.153694532433876,0,0.127216564091432,0,0.0765931366429994,0.172461743506776,0.137048008053047,0.107342812071846,0.101649488817047,0,0.104296744686007,0.0419231716559167,0,-8.22508274108866,0,11.9062209709019,-2.19761312471314,-7.12112300473666,-4.26456214357789,12.9651957626727,0,-13.1226256618945,-3.03550752020872,0,4.74528254162877,0,9.77207335343676,6.36058359754749,-0.536960131052037,-13.3214750827468,-4.58721397493476,0,0.367140006915767,7.2694077670784,1,3.69271952011276,1,4.73007074797187,5.68816617299914,2.7814375589394,5.49603058303566,5.79395225246037,1,4.00664932139822,6.33760578192679,1,2.71974641770831,1,4.91243473572856,4.69325239133294,3.40321257352332,6.95069246620223,5.06058130711098,1,5.30607392735548,0.532032531204741,0,-0.0428818871710263,0,-0.145465197362231,0.0962467923596526,0.021026760178344,-0.218242821123159,0.040229035157057,0,-0.136836320007716,0.99154085406496,16.4603160330044,0,18.1201737760716,0,16.2983119955105,18.1333473526295,16.5749157045232,12.2790863067355,18.714443788769,0,16.2498314871774,38.3534732341333,0,33.4054222568233,0,16.5108114676701,33.4251196615973,38.5288351039559,51.3061071454089,19.9114989562355,0,38.8264706117672
0,0.0242424242424243,0.118335940990942,0.146495381632612,0.152883194112419,0,0.0776545230013504,0,0.123662611299067,0.0842585962554932,0.124584865141099,0,0.147882463324592,-3.51770263803901,1.06361176850456,-6.10373862449576,0,9.48494600143382,0,-8.23927663022019,-2.63114376106823,10.1697084154818,0,-8.85903194390968,-4.57418603413152,4.24117063052572,0.000667368287634584,0,9.06795502213823,0,-6.5446066591844,-15.2505079692782,-3.30170380212843,0,3.60434070645396,5.58092390530929,5.30650641809275,2.48458570377023,1,5.40232149286507,1,4.91636451158958,5.55784267109945,5.71717123257413,1,4.77683654965316,3.52318073065166,4.15441509741907,3.0055801687832,1,4.09581665533244,1,4.62876573318873,6.42953343136593,4.73609630404799,1,3.28905184567877,-0.417367645794553,-0.326009691947633,0.0777295987306933,0,-0.150829524849327,0,-0.220587111837381,0.0621710524231382,-0.211720848274453,0,0.0700797861585825,0.992341225791196,14.0839945349408,15.4781504190302,13.8493792717814,0,12.8694049406219,0,14.0820712191939,11.9365515682104,13.6586215318815,0,15.3911227312793,51.5058016483725,46.7813595440905,51.8867045669857,0,41.751145456444,0,51.5087375621838,56.0832752789812,47.773417582741,0,47.327283770895
0,0.0484848484848485,0.157460408285843,0,0.133486530375665,0,0.107114448683197,0.0975106282812177,0,0.0993324110547543,0.0949456789238569,0.132368526364457,0.12929651954616,-4.19586377584205,0,-6.0432997248337,0,3.74510466126628,-4.60408797961451,0,-2.02469375623287,12.121400420447,4.86370156064319,-10.2388591276978,-5.72179786138967,0,-0.659463163322826,0,4.74913657838575,3.89680340025548,0,-14.7001166777048,1.09736128119686,-3.45770473123251,-1.36549769362193,3.37434214348557,1,2.38411291476681,1,3.79710818165833,3.68458435213832,1,5.87654506858602,4.65346714096115,3.72638360014262,4.45333120378208,3.80488259338317,1,2.34029366936459,1,4.55093392852383,2.72496913029305,1,6.34866141684653,7.15106301687171,4.15008458459306,4.83382230128317,0.0843329561039484,0,0.0625762034766149,0,-0.238733054807149,-0.0458521181724429,0,0.208439771536955,-0.231114177789342,0.0458415062129528,-0.129098566853993,0.992078643753742,13.3707339621667,0,12.5265805858513,0,12.6045400559642,13.4991629388276,0,11.2094820663116,13.5341953895229,11.5132817232387,13.2329471702509,52.786464094339,0,52.3053490146635,0,50.5460968742161,50.5160268648427,0,59.5194514429432,45.770808070151,56.9653661446961,52.4952086054668
0,0.0909090909090909,0.0652536525864039,0.11681905782624,0.0870273241613552,0,0,0,0.0597970606901291,0.173964653945298,0.116579890740558,0.117731344113992,0.171917925026933,0.459218735664234,0.961054931609951,-5.15080587618845,0,0,0,-5.53370445344212,-2.74656416386889,9.70480849343213,5.19285298579552,-7.80911653853165,-5.90324453023154,4.33304158154588,-0.235642973159553,0,0,0,-4.5406137342374,-10.2992314199443,-3.11024157593897,-0.552996746429457,-0.548119676435181,2.42567832217981,5.2507695899009,2.09050801742135,1,1,1,2.47402570725,5.2841022266534,4.92345303714662,2.61280921291735,4.73485249615874,2.7951027941493,4.98913941289139,2.42012561693068,1,1,1,2.77670910133868,7.5136860135813,6.74000570285783,3.54095806000527,4.35374445647326,0.153593242430986,0.290223065608191,-0.0792211411814061,0,0,0,-0.192446875680053,0.0865940868429949,0.239510339368545,-0.202957113577285,-0.119768188625298,0.993603622502312,12.8593645615619,11.3076110675597,8.72417362934711,0,0,0,8.61409261352326,12.7145504248859,12.6691822955669,13.4211135271122,13.0570276485494,49.7442574963625,59.7649024813262,66.3528142766835,0,0,0,66.6491222517453,53.722961157163,53.5941667089176,48.4040293059252,51.7320589094102
0,0.1,0.152050062327509,0.0806698891534545,0.0909226587676504,0,0,0,0.102141051284298,0.137432168246698,0.0854159353737109,0.134263610689426,0.117104624157254,1.79871449238962,-0.579353185579018,-5.53346176293014,0,0,0,-3.84892691570701,-0.459666886514428,8.93667971965838,5.91222523950935,-8.83571511519486,-4.5126277977813,3.39517605565114,-0.268359422157395,0,0,0,-4.20419743608596,-12.518595594077,2.91662548454244,-1.300965864444,-1.50072937976961,2.67366788949958,5.09876509755186,2.29988240314907,1,1,1,2.5592013386507,5.73698139717403,5.60364218822759,3.09233189574733,3.92688867507472,3.73279673987188,2.88324670396012,2.2520917226122,1,1,1,2.71329166809471,6.40026152977934,6.41603387604414,4.16775066652098,4.75488794191792,0.458602097118995,-0.334080152564274,-0.00261206261018776,0,0,0,0.20048114740525,0.211419834470657,-0.347160019791057,-0.399079183344986,-0.181562109485635,0.99435862499264,9.77209891404954,7.93250246098168,6.34018806579547,0,0,0,8.15416283362076,8.6532837800609,9.08061018030632,9.31239966888064,9.40342967240512,66.1180165597695,72.7613450770226,76.5737985802802,0,0,0,73.8465780513269,72.9285035004994,62.2747984488862,64.3782776536337,67.4521449193485
0,0.109090909090909,0.182510579165975,0,0,0.10482907324925,0,0,0.133588910348721,0.128280432011457,0.156733450254507,0,0.18496664587918,2.29464105355809,0,0,4.36621173217379,0,0,-3.78681720020473,-0.879222903798221,6.99532865894165,0,-6.33728956538287,-5.15447226915574,0,0,0.463047659437318,0,0,-3.14203292165843,-12.2477144314137,0.661932511269083,0,0.270157891760468,3.72269122200919,1,1,1.96073824479473,1,1,3.28222054797121,5.01840031887324,5.44479235025405,1,4.22238576319947,3.1489797598997,1,1,2.57537595221001,1,1,3.2666107247737,6.54963844246487,6.00435549697282,1,3.86852464851084,0.387667504484299,0,0,-0.00366371938300207,0,0,0.167413853629773,0.205906320008855,-0.172483260073299,0,0.0372993901678131,0.991297222960704,8.52343251344773,0,0,8.42202835661615,0,0,9.24238275234129,8.52186954575986,8.52627119819505,0,8.39092672702895,75.6558638465101,0,0,75.2477901039981,0,0,68.2923884938207,75.7057927400519,75.6222507424035,0,75.4822108049161
0,0.117302052785924,0.12874230796429,0,0,0.121595357929675,0.132034214875333,0,0.096529902903627,0.110038632845857,0.0863525213411521,0,0.207405009354142,0.962753230606313,0,0,4.36959107156962,3.97709520601605,0,-3.58353143866647,-1.79404908337124,6.71801475258849,0,-6.05116266255732,-5.83626598004173,0,0,0.0705122083847786,-0.113566775576601,0,-3.43715171345427,-12.532612500679,-3.09776097615897,0,-0.090456770300519,2.80759778498911,1,1,2.02351960057993,3.80851982416099,1,2.56834122613721,4.32794139978373,4.52455074260091,1,4.05746094852431,2.6960521144791,1,1,2.64530289304791,6.43694881832902,1,2.90329396756694,7.14327139075708,3.83460993654939,1,4.28511332062389,0.248408155965075,0,0,-0.0584975363036579,0.264575876517812,0,-0.113478412710642,0.170809868524033,0.0681721184506257,0,0.133084229158767,0.995414676070983,11.2799610292748,0,0,8.67383698200104,10.7903946267048,0,11.6735167912703,10.7472468269918,10.7933098825548,0,10.7838293396749,69.4475540260716,0,0,74.7449742839878,71.0528785279678,0,71.4676283774025,71.3845456499284,71.1920653263468,0,71.2829734804941
0,0.13782991202346,0.101431101068912,0.0480868392851285,0,0.133064767150785,0.0387174514518733,0,0.241436324162563,0.152421504008991,0.066088901735031,0.0809231991132549,0,-1.05994554976098,1.20456131623442,0,5.07164260334225,2.59077176142254,0,-4.89003427786852,-0.285855584715406,8.08937793720638,3.24041766212197,0,-5.73660750615884,3.73988176360278,0,0.468704715861948,-0.848308756208465,0,-1.20016706657052,-9.85863706231707,-2.15480020297895,-4.25003007790636,0,2.2963370694438,4.70139287455187,1,2.2194366296799,1.46691002595077,1,3.84078757609582,4.4355314586623,4.13443749716359,1.98997681819243,1,2.57130311018367,6.15202394487526,1,2.82507587989098,2.55797775980551,1,3.96720428063869,7.95499571967289,4.92445651395585,2.74156028104538,1,-0.183619553074204,0.256660309342017,0,-0.32886913204432,0.283330715323024,0,-0.0924622098958753,0.337059296949848,0.226520187863444,0.234536499947755,0,0.995431044672293,8.88245157265344,7.82494854438214,0,7.38283560751231,9.1982979934222,0,9.45796923855229,7.82494896859035,7.97019126760093,9.23184843080711,0,73.481192931758,77.3002533681985,0,77.9381147862814,78.2144068632614,0,75.8023777581195,77.300261913239,77.3256568346254,73.9148186173403,0
0,0.165689149560117,0.072380957071469,0.0923214095177869,0,0.0971502592623478,0.0601529470622611,0,0.226933605516274,0.0809778112944363,0.0768049091532315,0.127588951562077,0,0.145269364177188,1.90078254047677,0,4.38629054672502,6.47475378223646,0,-4.60256388843958,-0.71108608868142,6.35258581742911,1.31972285341444,0,-7.88212226566298,2.17308941106079,0,0.32347820039403,3.58775724101455,0,-1.88029080044313,-14.5380518807216,-3.11306128357869,-3.77213232880773,0,2.7546393137195,3.64698765843249,1,1.72875793468895,5.54229875555389,1,3.57868968844484,4.38762948455058,2.35952158296024,2.81565112520163,1,2.32729704343477,2.53793120787141,1,2.204421076815,5.4705334416797,1,3.98440407463459,6.12281116384951,3.1442890922128,2.03388022473006,1,-0.005832450410113,-0.162150114225967,0,0.0101147826575995,-0.470387016884538,0,-0.253738514824463,0.358637406721236,0.117719757217835,0.247417227277558,0,0.99370999915508,10.2721700603811,9.49275079218811,0,10.2148603129448,9.37682903813252,0,9.4984227440486,8.81563714708569,8.70061906248017,8.85398741526066,0,66.7741655650135,75.0120572955981,0,73.9489538417294,76.1632610815749,0,73.7361080190677,70.9090294822188,76.3639709189951,75.8048371288189,0
0,0.149560117302053,0.101386688475302,0.143703025555973,0,0.12394188854608,0.0813620223310479,0,0.120554566728384,0.0663229919326058,0.132679166954405,0.0804895321741501,0,-1.42172912212984,-0.338749900786174,0,4.08807727964966,5.99463798264975,0,-5.13363793904205,-0.796210144533745,4.88888133598685,-0.0308579698606819,0,-7.12546775069777,0.869078839699381,0,0.732112503204058,-1.40828205704564,0,-0.149709668763874,-15.4567587137965,-2.30793635282854,-4.38169284790549,0,3.30927444757774,4.64639391573964,1,1.92903930346082,5.34933421404204,1,3.58536539029479,4.3785089921125,2.46313865756015,2.61608047202616,1,3.05480702713766,5.11712106868261,1,2.38257823907446,4.25556921214234,1,3.19112371077079,5.85039044005859,2.97861602629412,2.13237566279887,1,-0.268243516636687,0.207995555540415,0,-0.0237470889668641,0.164119291636434,0,-0.153690017695809,0.354762251246857,0.188500591288935,-0.161357993538272,0,0.993217197531854,7.36535201415709,7.47699776993901,0,9.52400538426275,7.68625567228148,0,7.03599367777148,6.11119301030879,7.72227441227109,7.00723194261025,0,79.6576206687855,78.8409413218045,0,79.3912003151667,80.1071311959731,0,82.4379956294378,80.3582423590611,81.7166323091854,82.7088967559567,0
0,0.180351906158358,0.0674979823387555,0.0992203110187173,0,0.115784260085193,0.134941455784935,0,0.0713072008654404,0.0579377726132138,0.176495487147169,0.0964636239882179,0,0.0328066359688604,3.02677322912731,0,3.67755727239844,4.6178073532051,0,-1.60651106277752,-0.681564097705421,-4.40198181991196,5.37457209341476,0,-7.58928928434716,-3.60787321906734,0,1.38682227600587,0.660319240503172,0,-4.52355967553516,-14.7778424622951,-0.349790786266717,-0.698696773118558,0,3.69264407104811,2.5559326694718,1,1.91724205640869,5.2749826385457,1,2.40147234745785,4.38041019246738,3.61559873107494,2.24942259218499,1,2.42083291226574,1.87326870697003,1,2.16428365141179,5.06910195678176,1,2.41726662934599,5.4911574077543,3.60498924905817,2.02832247901731,1,0.167155128071865,-0.12772586377965,0,-0.0321681831885117,-0.0819571308566988,0,-0.464065298390774,0.300819233809128,0.00376454594276151,0.236191766072065,0,0.996008396458957,9.01600293655437,6.43819993352357,0,6.5053027459201,8.49884941257593,0,5.05150472755554,10.5335243843745,7.81436465376594,6.50428468684177,0,86.067655883558,80.6981111728415,0,79.3948184613127,81.7651364270695,0,81.3601724857488,82.7417049781311,79.9975837967328,79.402066375704,0
