"RMSE","f.0","f.1","f.2","f.3","f.4","f.5","f.6","f.7","f.8","f.9","f.10","W.1","W.2","W.3","W.4","W.5","W.6","W.7","W.8","W.9","W.10","S.1","S.2","S.3","S.4","S.5","S.6","S.7","S.8","S.9","S.10","w.1","w.2","w.3","w.4","w.5","w.6","w.7","w.8","w.9","w.10","s.1","s.2","s.3","s.4","s.5","s.6","s.7","s.8","s.9","s.10","r.1","r.2","r.3","r.4","r.5","r.6","r.7","r.8","r.9","r.10","Rsq","Temp.1","Temp.2","Temp.3","Temp.4","Temp.5","Temp.6","Temp.7","Temp.8","Temp.9","Temp.10","RelH.1","RelH.2","RelH.3","RelH.4","RelH.5","RelH.6","RelH.7","RelH.8","RelH.9","RelH.10","Pres.1","Pres.2","Pres.3","Pres.4","Pres.5","Pres.6","Pres.7","Pres.8","Pres.9","Pres.10"
0,0.00704225352112675,0.16758657659678,0,0.145500660207794,0,0,0.227827232712602,0.136049763025729,0.194814547385762,0,0.121178966550206,2.48532291980458,0,-3.15444991680931,0,0,-6.8868208693114,3.04586145371902,-1.96767898997534,0,5.07339844395913,-10.0275405757409,0,-4.58962726868395,0,0,8.51593215293468,9.42984604588444,7.06638116404394,0,1.61620900985055,5.36295536911191,1,3.69743869278267,1,1,3.83662004904498,4.93026567432695,3.42339955107828,1,5.24703383988551,3.71560861446564,1,4.12937144729243,1,1,3.53216334436521,2.99108074501109,3.24558290155726,1,6.52667963682974,0.143480292844035,0,-0.254885709893307,0,0,-0.142118150157154,-0.284630819487063,0.350226192997341,0,-0.39112904518838,0.996315372299206,22.8841741133242,0,22.8622869836956,0,0,23.7014410956999,23.6013823564937,23.5663232678083,0,23.5631550631162,32.2984311378747,0,34.3613800324547,0,0,48.2633377902078,46.8686588949756,48.23788825406,0,48.1680744761639,1015.35431680282,0,1014.9348408257,0,0,1019.62787471418,1019.96995459896,1019.61935719541,0,1019.62316135135
0,0.00707547169811318,0.182149161653688,0,0.160663725365152,0,0,0.230326789564591,0.265868544334023,0.153916307384433,0,0,4.99710729106927,0,-2.8253304758437,0,0,-6.61741859258793,3.08639314744091,-0.679982199114485,0,0,-8.17054019800571,0,-5.68577404116249,0,0,8.4209156089443,8.96674132419,8.02443979775447,0,0,5.06481025920093,1,3.80052570724479,1,1,3.6830373899038,4.7633552223661,2.96271085769176,1,1,4.22151282965943,1,5.35013133101412,1,1,3.60086990177977,3.27477106797401,2.91415430771356,1,1,0.169122844302568,0,-0.230796915221757,0,0,-0.21341544546562,-0.259999346912291,0.185182142812124,0,0,0.993330006448562,23.5711568027369,0,23.5119725750292,0,0,22.9808519427959,22.9880957075469,22.8387197289917,0,0,29.4221705748487,0,31.2346308350807,0,0,53.7728056532679,53.6604101139024,53.6105117570006,0,0,1014.91882415368,0,1014.63449643971,0,0,1018.86141588723,1018.86601644458,1018.857044828,0,0
0,0.00234741784037573,0.217513135263434,0,0.0881484948197369,0,0,0.321452990586244,0.151565047245869,0.218972914244341,0,0,4.07691451392965,0,-3.83927400938087,0,0,-4.88613173679429,6.41828292583495,1.44631205537819,0,0,-8.49578277498066,0,-5.53590722677263,0,0,8.12434454407938,8.52224966705227,9.01813265416388,0,0,5.13678476249424,1,3.2859866814688,1,1,4.10941806772165,3.74610808681306,2.66057419711594,1,1,4.03711667297408,1,4.71813174231074,1,1,3.65338253454801,3.25343416920744,2.66342603105211,1,1,0.111990258360582,0,-0.178191948251653,0,0,-0.259110388887524,-0.312150938420452,-0.0650528857556731,0,0,0.996620374077675,23.8748336691026,0,23.9053887958313,0,0,22.6868555196262,22.4861754235801,22.5493029247767,0,0,29.6016196947824,0,31.9032473987302,0,0,56.5375725701145,55.5953298196449,56.6224275919411,0,0,1014.99177851598,0,1014.97238895985,0,0,1018.39452620381,1018.70029942361,1018.37806600294,0,0
0,0.00932400932400934,0.28258266828685,0,0,0,0,0.211264730433168,0,0.496828591955973,0,0,1.91695715102058,0,0,0,0,-5.59873331333864,0,2.69236853812131,0,0,-7.94381464916206,0,0,0,0,7.65631217855756,0,8.3638859902,0,0,5.73869369142634,1,1,1,1,3.98892354249041,1,4.43366697671041,1,1,4.19630653483322,1,1,1,1,3.73572932385488,1,3.02285974110882,1,1,-0.140231630571712,0,0,0,0,-0.334441664398439,0,-0.227658622687698,0,0,0.990586526521058,23.5384361250428,0,0,0,0,22.4484815991316,0,22.1236354167043,0,0,29.5889313191708,0,0,0,0,62.5324437123293,0,58.8927796047047,0,0,1015.05605502337,0,0,0,0,1017.13980163776,0,1018.18990452785,0,0
0,0.00462962962962954,0.276689555695934,0,0,0,0,0.167733006744763,0,0.550947807929674,0,0,1.76289281009591,0,0,0,0,-6.42912246674706,0,2.5712699019862,0,0,-7.85630294531423,0,0,0,0,8.22992080327183,0,7.24257121658502,0,0,5.56768790131318,1,1,1,1,3.80918691175556,1,4.33985905494319,1,1,4.11444911314503,1,1,1,1,3.4337785017967,1,3.13514019563775,1,1,-0.183935554032162,0,0,0,0,-0.192033847753018,0,-0.150041988152395,0,0,0.992143086218559,22.6740229976634,0,0,0,0,21.9842630060635,0,21.1308897262479,0,0,30.4745134237934,0,0,0,0,67.1164109141894,0,61.3238518358073,0,0,1015.46955139039,0,0,0,0,1015.17813343554,0,1017.53917513835,0,0
0,0.0119904076738609,0.272068797426555,0,0,0,0,0.228053175237554,0.158250755293536,0.329636864368494,0,0,1.54125719607545,0,0,0,0,-5.38240936794494,6.06240464455874,1.73336856331882,0,0,-7.35945249690911,0,0,0,0,7.03335373843132,5.72893829134787,6.11890628853622,0,0,5.15544731177028,1,1,1,1,3.77403968835075,3.43437951239883,2.86143606353778,1,1,4.02011385083166,1,1,1,1,3.31564090374662,2.80130713490027,3.557409285318,1,1,-0.200451460182235,0,0,0,0,-0.26572144999822,-0.0153514580788026,-0.190768746373523,0,0,0.992585939902442,20.9684928195049,0,0,0,0,18.7843222183625,18.5365929383945,18.5321156725179,0,0,34.9045227232756,0,0,0,0,56.3290290085357,54.6752174620835,54.5890875327592,0,0,1015.80650794169,0,0,0,0,1016.02265400466,1016.99826943402,1017.00861154992,0,0
0,0.0318627450980392,0.293160480713699,0,0,0,0,0.302170090465386,0.149503348032111,0.223303335690765,0,0,0.980350619398698,0,0,0,0,-3.26081207500627,2.73312507137191,3.25676526777087,0,0,-5.79652551514154,0,0,0,0,5.53140732094785,2.7937200470663,6.43341468643326,0,0,4.4048090414557,1,1,1,1,4.49277353903257,2.18849313892296,4.27549399585374,1,1,4.12404241977114,1,1,1,1,3.22409485571202,2.26696026135693,3.64403485552712,1,1,-0.1884659486154,0,0,0,0,-0.399603112271287,-0.0276273965788387,-0.376198897890714,0,0,0.993774557086667,18.5361315901436,0,0,0,0,18.802769176601,18.1643868647944,17.449001644174,0,0,40.486393752029,0,0,0,0,72.5811490675777,66.519972570969,67.5143345960492,0,0,1016.53902738235,0,0,0,0,1015.73817308987,1017.66038135166,1018.28576311882,0,0
0,0.0655339805825242,0.222810772651261,0.202780546628389,0,0,0,0.272132621543292,0.162104391890656,0.0746376867038767,0,0,0.208415128073989,3.90649311022362,0,0,0,-3.67094127478301,1.7263639385807,0.216090110638461,0,0,-5.45699135733263,0.689782072449784,0,0,0,5.13325693081817,2.11796179943844,7.33867590605144,0,0,4.33126908878429,3.21431714540432,1,1,1,4.17704078139028,2.11544253219666,3.43593691355532,1,1,4.27040016623991,4.04377012241924,1,1,1,3.25896283705174,3.74791703887978,4.51582445164225,1,1,-0.1635840499778,0.377334576255582,0,0,0,-0.425558857320874,-0.108805348384428,-0.263506397155979,0,0,0.989322275483383,18.3026392553635,18.3017430095922,0,0,0,18.5476694387874,17.9281793141255,18.0969552445488,0,0,57.9951598581488,57.9895852383127,0,0,0,75.6971198718363,60.6844844137938,76.6788299613212,0,0,1018.03012407351,1018.03027176242,0,0,0,1015.37491480311,1019.06130772999,1016.29785353296,0,0
0,0.141463414634146,0.151492648807696,0.244517807463742,0,0,0,0.134190456114669,0,0,0,0.328335672979746,-0.353160315317686,2.2374147756865,0,0,0,-4.78230815771205,0,0,0,0.241093183203903,-5.5021435014654,-1.67522844083294,0,0,0,5.62534393787354,0,0,0,3.63095121454101,4.42140254439951,2.46220150262599,1,1,1,3.93383812015201,1,1,1,4.35781138926679,4.90330477217993,3.50023609189769,1,1,1,3.10872023740865,1,1,1,4.67169503676954,-0.189922554938745,0.131108678378388,0,0,0,-0.475320669011701,0,0,0,-0.192246672927889,0.995509667744593,17.8730093787428,17.2836275354894,0,0,0,19.6812477084944,0,0,0,18.0084899243408,58.4026873375948,63.1653076295562,0,0,0,73.284902482879,0,0,0,58.4096023835139,1018.3076152364,1019.20515325931,0,0,0,1015.12070557491,0,0,0,1018.21616370816
0,0.119804400977995,0.127237923375128,0,0,0,0.251650507801327,0.17113589584549,0.141739995892288,0,0.188431276107772,0,2.30093882437038,0,0,0,1.77246393815964,-3.25060520841821,2.19917162472496,0,-3.34731846047612,0,-6.3756949942177,0,0,0,-2.20749559139041,5.37787624239181,4.37559056372583,0,1.30945150439183,0,3.42949986241617,1,1,1,2.52648881234829,4.19055386102538,3.83826183440566,1,3.60144749183903,1,4.52695574879995,1,1,1,2.96642202034041,3.29480571967622,4.83969635564701,1,5.52073006259397,1,0.1189273022501,0,0,0,0.132194546541877,-0.512159454324769,-0.17156236893072,0,-0.101466505650703,0,0.997665590665454,17.2770464314608,0,0,0,16.3451499065097,19.160321987961,17.2179097750959,0,17.4639573638612,0,61.5314597875287,0,0,0,67.6084308401225,75.1229421793279,66.9240156812171,0,61.7217363407797,0,1018.54797589284,0,0,0,1019.31570847849,1015.32928394999,1018.17518373585,0,1018.4378652615,0
0,0.147420147420148,0.152852846565967,0,0,0,0.286945019820377,0,0,0,0.412781986193509,0,0.42414848313733,0,0,0,1.68407135326637,0,0,0,-1.60230582664092,0,-6.15318375872642,0,0,0,-2.49994907595356,0,0,0,4.4590745366615,0,4.02082127938831,1,1,1,2.8236333532172,1,1,1,4.70605460434961,1,4.27742263347828,1,1,1,2.95482569583261,1,1,1,4.43648447283716,1,-0.198273813720662,0,0,0,0.0260694443925122,0,0,0,-0.178249931226838,0,0.993807326453565,16.3243266635655,0,0,0,15.6868508960146,0,0,0,16.7307780202112,0,62.6396778188969,0,0,0,68.8227744135161,0,0,0,67.0443254522101,0,1018.58988471134,0,0,0,1019.26974981773,0,0,0,1017.87555729425,0
0,0.151219512195122,0.16696943323105,0,0,0,0.314120788754273,0,0,0,0.367690265819555,0,1.11487359280304,0,0,0,1.07649061828015,0,0,0,-1.58543591372265,0,-6.55984928287017,0,0,0,-2.28529589110399,0,0,0,4.87409106858395,0,3.77758024364388,1,1,1,3.15386006675092,1,1,1,4.85868573653494,1,3.75688442483732,1,1,1,2.70948562527927,1,1,1,4.41671722638609,1,-0.0934114101916757,0,0,0,-0.0253213861979076,0,0,0,-0.161897848728427,0,0.991533383295208,13.9551830721036,0,0,0,15.6626079060419,0,0,0,14.4719948880327,0,54.2101055787333,0,0,0,73.1137426136113,0,0,0,54.0435899587934,0,1018.36789270534,0,0,0,1019.14126541495,0,0,0,1018.25518141578,0
0,0.19693094629156,0,0.184315390940273,0.137624279032702,0,0.194161368866523,0,0,0,0.286968014868941,0,0,2.71070751491345,-0.523328692108913,0,1.04618365594664,0,0,0,-2.13015483644985,0,0,-0.484665595522308,-4.93869629204735,0,-2.08284558950433,0,0,0,4.5363174945514,0,1,2.99589406269779,4.56564805360696,1,2.48838631764623,1,1,1,4.16893073810777,1,1,5.49383045504145,3.52627945310498,1,1.98977865608946,1,1,1,4.66689565942095,1,0,0.183902723157054,-0.348714696635758,0,0.0116728066076064,0,0,0,-0.127931023988477,0,0.996050117892887,0,17.7959645621871,19.3647958131484,0,18.8534565113095,0,0,0,20.949808820366,0,0,85.7769766935668,79.3910123077506,0,86.7672958089198,0,0,0,82.0881953096771,0,0,1020.21976155606,1020.02645975444,0,1019.85520984973,0,0,0,1016.75465916344,0
0,0.189119170984456,0,0.306703435390793,0,0,0.221289014085257,0,0,0,0.282888379539494,0,0,2.5430204986745,0,0,0.392293756681835,0,0,0,-3.26340563272571,0,0,-1.25174073331058,0,0,-2.61547039422554,0,0,0,2.94509263322346,0,1,3.26993539411885,1,1,2.57287435180603,1,1,1,3.89132174473365,1,1,5.65234520080507,1,1,2.10243684417754,1,1,1,5.60621192923425,1,0,0.04398913981385,0,0,0.0379328512516498,0,0,0,-0.0310366751590036,0,0.992750299270511,0,21.2229385862271,0,0,21.2611061494468,0,0,0,21.2229385863363,0,0,83.1760314952263,0,0,82.7653742600654,0,0,0,83.1760314987231,0,0,1016.33414046149,0,0,1017.06842781366,0,0,0,1016.33414045819,0
0,0.184895833333333,0,0.201780978511082,0,0.142366545446233,0.212411322091721,0,0,0,0.258545320617631,0,0,2.86610710834979,0,-3.12252042889857,0.504363364947437,0,0,0,-1.47096512306707,0,0,-2.92313909343028,0,-3.39051638827595,-2.2913512781454,0,0,0,4.61139881999004,0,1,3.01844414285715,1,3.53227671308477,2.30728512673318,1,1,1,4.65898221763734,1,1,4.59346824242661,1,3.60029296182292,1.87589306868113,1,1,1,4.64373372838173,1,0,0.0112526552498597,0,-0.392883826397878,-0.0377510270943351,0,0,0,-0.136975799856408,0,0.995760436611177,0,16.1063766554738,0,19.2551308415807,20.2670091739651,0,0,0,19.2768245708705,0,0,82.730946387799,0,79.0986309513074,86.1920156906795,0,0,0,79.1432516015846,0,0,1019.27191064466,0,1017.79566158757,1016.60194700226,0,0,0,1017.78049348063,0
0,0.159151193633952,0,0.237658727599888,0,0.296055818542415,0.159836154255436,0,0.14729810596831,0,0,0,0,1.36085211459117,0,-2.37014782328269,-0.795081511650506,0,1.30018446055451,0,0,0,0,-3.0092925770937,0,-0.885613183421181,-2.20891439448067,0,5.0757985910777,0,0,0,1,2.62170260683468,1,4.70279451275532,2.89086612834397,1,4.14556891063602,1,1,1,1,2.87109945951461,1,5.56216595885069,1.77019807000959,1,4.55343474632441,1,1,1,0,-0.0218979590853962,0,-0.421289602079634,-0.0120175785232491,0,-0.423514840002026,0,0,0,0.992257303376792,0,18.3057118174309,0,20.6963999849716,16.4586793756317,0,19.6176364003789,0,0,0,0,90.1187956033538,0,84.3890015582156,83.5851689684763,0,85.6586414869387,0,0,0,0,1016.93686813675,0,1016.24574322006,1017.61395913125,0,1016.23674496321,0,0,0
0,0.155495978552279,0.154012596406421,0,0,0,0.352377430830994,0,0,0,0.338113994210306,0,2.27174009698915,0,0,0,-0.400234300430288,0,0,0,-2.28488101219436,0,-2.5154449716762,0,0,0,-2.58820627059386,0,0,0,1.8205680384429,0,2.92470806254215,1,1,1,2.99472746304235,1,1,1,4.86151602639882,1,5.1288613728176,1,1,1,2.22649376762561,1,1,1,5.7554592351594,1,0.0845437893524846,0,0,0,-0.10766384139706,0,0,0,-0.170762951673315,0,0.990399924774098,11.1256557904893,0,0,0,19.70983520332,0,0,0,20.1790734586404,0,79.3086768131389,0,0,0,85.7648691874435,0,0,0,78.1514083073105,0,1020.29722483215,0,0,0,1017.24922546497,0,0,0,1017.81095815492,0
0,0.136239782016349,0.203121166726653,0,0,0,0.292840478264436,0,0,0,0.367798572992562,0,1.04600425249951,0,0,0,-1.2419456686955,0,0,0,-1.58872414925219,0,-2.83579175267882,0,0,0,-2.48439427524644,0,0,0,1.54236101672079,0,2.71709840269447,1,1,1,3.66256718556082,1,1,1,4.93399092101572,1,4.13565624535043,1,1,1,2.0318389199502,1,1,1,5.97356108921522,1,0.263884259250897,0,0,0,-0.274056212202813,0,0,0,-0.288943955142068,0,0.992343822241939,20.0587927160208,0,0,0,20.4305637077911,0,0,0,21.6760986158869,0,89.3335118998357,0,0,0,85.9334736177803,0,0,0,85.0177163041418,0,1017.01262817509,0,0,0,1018.01190794634,0,0,0,1017.00781335524,0
0,0.144736842105263,0,0.170011831967134,0.0870970806324197,0.134648446520051,0.299850264253903,0.163655534521228,0,0,0,0,0,3.67262699702981,-0.782625939570795,-5.52895709182161,-0.458986025296196,-3.84144738585882,0,0,0,0,0,-1.35255974776733,-6.84985931463693,-0.904413834878777,-2.62334774344487,6.16800129971728,0,0,0,0,1,3.03521049811117,2.97461042624376,2.47436095505152,2.57390192385577,4.78354942158099,1,1,1,1,1,5.38404650655855,3.17706942432238,2.47519357681679,2.23236804229638,4.00895025602083,1,1,1,1,0,-0.31959735041144,0.23533059382322,0.198717958678043,-0.0393471316993046,-0.023951221438556,0,0,0,0,0.997711333887141,0,19.9498859540012,19.9334147580469,21.5779632873586,20.2912523362775,21.5985168409102,0,0,0,0,0,88.258071533808,88.1985844393366,81.9399738614644,83.7072616636448,81.9702959650798,0,0,0,0,0,1019.41996387556,1019.44656553004,1018.44963465957,1020.43428073184,1018.38225220133,0,0,0,0
0,0.0673575129533679,0.200760460664048,0,0,0,0.284423847044374,0.213885910408372,0,0,0,0.233572268929837,1.56701553369966,0,0,0,-1.65735000119508,-6.39019117383406,0,0,0,0.424741155576977,-5.79746077155255,0,0,0,-2.34379357532275,1.36781417530301,0,0,0,3.85544041527702,4.93108914386202,1,1,1,3.41799248754465,3.40581892378242,1,1,1,3.98311031246572,4.40655805877836,1,1,1,2.45962298316848,5.50382981392661,1,1,1,5.41125894169256,0.0610978219562524,0,0,0,-0.32192724360214,-0.401692794274213,0,0,0,-0.144178108370621,0.990756001682077,21.6217174786852,0,0,0,22.7306816971855,23.2527494087991,0,0,0,23.2538140845055,68.4360955001922,0,0,0,71.0389603934882,76.9444547275427,0,0,0,76.9447394641681,1021.46446618712,0,0,0,1020.79141533807,1018.19998053923,0,0,0,1018.19887742642
0,0.0363636363636364,0.218228776516199,0,0.14422359719555,0.211981345328171,0,0.248568656683865,0,0.140633987912578,0,0,3.13989166957579,0,-1.83406294594204,-4.09037224098078,0,-6.13201421601426,0,0.299571421199171,0,0,-3.05778038926598,0,-7.34226462037909,-1.78884847091506,0,4.00688131810774,0,7.2637906587833,0,0,4.71305642928355,1,4.22841548503401,3.66071922441207,1,3.63132601846175,1,4.06714496275507,1,1,5.79105579005402,1,3.86616716779755,2.65877233342032,1,4.30463867791222,1,4.56935244836805,1,1,-0.117407945757908,0,0.105500511395559,-0.25145568264368,0,-0.405978691845767,0,-0.0931790227517638,0,0,0.993399151257861,23.2438554084133,0,21.8205477930397,24.6574268768325,0,24.577767568607,0,24.6078592273327,0,0,68.7591600814432,0,74.054515306361,65.3439130189247,0,72.1268387190094,0,72.0398239889693,0,0,1018.9118872672,0,1018.25505865634,1021.6862080588,0,1018.22571324901,0,1018.236436642,0,0
0,0.0236220472440944,0.277809349773879,0,0,0,0,0.428099934172173,0,0.270468668809854,0,0,0.963905241224466,0,0,0,0,-5.80645091383383,0,0.225231045099702,0,0,-6.58287950512337,0,0,0,0,2.43812498837155,0,6.13196220425643,0,0,5.88070410276518,1,1,1,1,3.61774431815386,1,4.85161123526902,1,1,4.76267738313685,1,1,1,1,5.39623030172921,1,4.62119735029766,1,1,0.0986465835728533,0,0,0,0,-0.416434879498072,0,-0.0472535836673339,0,0,0.993811199150776,24.3207954200132,0,0,0,0,25.5044155378096,0,25.5217190919636,0,0,56.4139230969463,0,0,0,0,69.1747876051343,0,69.1286024031675,0,0,1021.26790990362,0,0,0,0,1018.28418841158,0,1018.28778142726,0,0
0,0.0263852242744064,0.337959454323374,0,0,0,0,0.413294426262282,0,0.222360895139937,0,0,0.322978760944154,0,0,0,0,-5.86608241922833,0,1.64334134588202,0,0,-5.88432017866577,0,0,0,0,5.35144246531373,0,7.86001146848007,0,0,6.09265815769246,1,1,1,1,3.62644061768769,1,4.53263902111777,1,1,5.00745836888461,1,1,1,1,4.40617480844601,1,3.83928798597023,1,1,-0.00584487308359287,0,0,0,0,-0.299095107844677,0,-0.119302654546211,0,0,0.989629956799704,24.724267941278,0,0,0,0,25.9435076743509,0,25.943516925592,0,0,66.3981323861492,0,0,0,0,68.5956214484576,0,68.5955270863664,0,0,1021.44630103592,0,0,0,0,1017.77536720147,0,1017.77546342325,0,0
0,0.020671834625323,0.181829516480892,0,0,0.173434471346701,0,0.331582135458314,0.0807009948626223,0.211781047226148,0,0,3.2312476368742,0,0,-4.19268195084261,0,-5.82679017710194,6.45165434605891,0.298377764652816,0,0,-7.27014678554776,0,0,-2.29622347666993,0,7.71875309042251,6.04247522246152,8.518540605066,0,0,5.23025860473655,1,1,3.93601349515384,1,3.93170961845668,3.90678859975875,3.62800559925371,1,1,4.60238654891492,1,1,6.09075017021449,1,3.68628308576024,4.45914336587649,3.16575352269955,1,1,0.0237181288854982,0,0,-0.0201748882323219,0,-0.176575004529373,-0.24082133209556,0.249692336461086,0,0,0.9957711282627,20.7691744817802,0,0,24.582703826246,0,24.6157213344262,26.3939332150436,26.0314246180007,0,0,40.4117946001471,0,0,76.5047114372425,0,76.6584111341454,57.995690391864,65.3227198512702,0,0,1019.904328179,0,0,1018.13323759943,0,1018.12986661408,1020.0615946092,1021.46002918669,0,0
0,0.00514138817480725,0.191157957649876,0,0,0.124396536797946,0,0.175851104008199,0.1684311086552,0.335021904713972,0,0,3.80561988909803,0,0,-4.49707769562372,0,-7.38268650971804,4.09789419202596,-1.37615396574169,0,0,-6.66514493475342,0,0,-3.2269769114629,0,8.74025407547965,9.55694272817176,8.37959683927586,0,0,5.03488551795722,1,1,3.61563377039808,1,3.45815233771115,4.20931165194917,3.63182884367715,1,1,5.11427263676544,1,1,5.72978994393673,1,3.45778334741429,3.42553206337016,2.92535765825321,1,1,0.135348686319817,0,0,-0.179258425563863,0,-0.177305156599816,-0.386063810533231,0.0501299223399565,0,0,0.99469703857087,21.6051501801659,0,0,23.9866848778703,0,25.8447413873172,25.4196776987289,25.8428453368841,0,0,64.5289410743304,0,0,76.1343510509412,0,64.2995145213119,63.2917931153017,64.2804582145232,0,0,1016.38929472633,0,0,1017.14870539912,0,1019.73542771301,1019.68223049667,1019.73331089212,0,0
0,0.00252525252525249,0.184737666993672,0,0,0.117713707121578,0,0.197328478114824,0.359006575040203,0.138688320204471,0,0,3.60706813214001,0,0,-4.63979822017681,0,-6.24257158079384,2.83531903968303,-0.716354311231042,0,0,-7.19328849215579,0,0,-0.577614321202922,0,9.22972579640274,9.5068823489146,8.62107450337681,0,0,5.35447877864497,1,1,3.70005109788868,1,3.69268588701471,4.3193308916453,3.13163900826415,1,1,4.7659117748161,1,1,6.62319417840117,1,3.10058426871059,3.12194550160002,2.56420137865782,1,1,0.152589999586195,0,0,-0.152629330501729,0,-0.199429726866962,-0.267258324825681,0.227682380485543,0,0,0.995347617710524,21.594636309685,0,0,23.4867690874075,0,23.6949473029133,23.5081650694571,23.5081801129535,0,0,38.2623983364461,0,0,73.4520360189836,0,74.053986755205,73.0915250421519,73.090886091749,0,0,1017.54335171345,0,0,1017.38328864252,0,1017.31864326748,1017.16095717516,1017.16141147116,0,0
0,0.0099750623441397,0.233380818396001,0,0,0,0,0.291254285632942,0.465389833626917,0,0,0,1.65180392753897,0,0,0,0,-4.2851516266724,3.01806495413475,0,0,0,-6.57891025433121,0,0,0,0,8.73825043251229,9.30547218063641,0,0,0,6.20937482960669,1,1,1,1,4.35129543596346,4.13099115857471,1,1,1,4.90817787204135,1,1,1,1,3.42820954008563,2.90234552248227,1,1,1,-0.153438802671037,0,0,0,0,-0.174933017290822,-0.2381727401595,0,0,0,0.990350313675834,22.1405318473857,0,0,0,0,24.2581723964643,24.2581724373909,0,0,0,67.3573920977141,0,0,0,0,74.4275040424405,74.42750381957,0,0,0,1016.78192171002,0,0,0,0,1017.80353634963,1017.80353639744,0,0,0
0,0.00755667506297231,0.218218820363395,0,0,0,0,0.16244028958811,0.611784214985522,0,0,0,1.77032185646366,0,0,0,0,-5.83429855577803,2.73936715194495,0,0,0,-6.9189138575738,0,0,0,0,9.03112561347329,8.62538646368061,0,0,0,6.21603997198967,1,1,1,1,3.80710306066684,4.20946020280537,1,1,1,4.72551100566899,1,1,1,1,3.46571467840626,3.0383619971101,1,1,1,-0.214690974962878,0,0,0,0,-0.106307569313611,-0.21489867405838,0,0,0,0.992801251148035,21.9008603877292,0,0,0,0,24.1476476952545,24.2575265225397,0,0,0,60.1563211603611,0,0,0,0,71.1996559449578,70.9965328583941,0,0,0,1015.97427699506,0,0,0,0,1017.33508712723,1017.31571077062,0,0,0
0,0.00787401574803148,0.207249233317491,0,0,0,0,0.309678590293949,0.475198160640529,0,0,0,1.81461275700078,0,0,0,0,-2.89031466612909,3.95782004558302,0,0,0,-7.34422118121675,0,0,0,0,8.56524439374446,7.40192976853129,0,0,0,6.15957166925487,1,1,1,1,4.67377010198617,3.76028872964521,1,1,1,4.27457668158575,1,1,1,1,3.37110437814814,3.04299503805047,1,1,1,-0.232011397791489,0,0,0,0,-0.115380443212027,-0.173250813177076,0,0,0,0.993156711758712,22.1762538145618,0,0,0,0,25.1944307381831,25.1943912617728,0,0,0,34.7062414804336,0,0,0,0,62.4517714265361,62.4517109439548,0,0,0,1017.7777833626,0,0,0,0,1019.61601654841,1019.61606019611,0,0,0
0,0.0108108108108108,0.210233389643495,0,0,0,0,0.259166681338003,0.519789118207691,0,0,0,1.69263620596977,0,0,0,0,-3.64108417057715,3.59049149444031,0,0,0,-7.16691732508641,0,0,0,0,8.04967462895514,6.04437683121821,0,0,0,5.63625654291028,1,1,1,1,4.24782738942729,3.71118523166205,1,1,1,3.95644516129301,1,1,1,1,3.45861639153551,3.02739005623836,1,1,1,-0.228083841131894,0,0,0,0,-0.0387502928484982,-0.0870708277750767,0,0,0,0.992954879159289,20.5123898299614,0,0,0,0,23.3851070646177,23.8702188696321,0,0,0,53.2024699703272,0,0,0,0,73.7786079201097,67.8841328551773,0,0,0,1018.67209238761,0,0,0,0,1017.76320142611,1019.32673678709,0,0,0
0,0.0168539325842697,0.226106396811267,0,0,0,0,0,0.246597889709395,0.510441780895068,0,0,1.09730132902038,0,0,0,0,0,3.69273038895729,-0.449477274725926,0,0,-5.9351839238392,0,0,0,0,0,3.59667688719672,6.33007416324593,0,0,4.74943709909758,1,1,1,1,1,2.85687269780205,5.00956791610258,1,1,3.78531266657575,1,1,1,1,1,2.52190629585633,3.51120801286685,1,1,-0.175977393004949,0,0,0,0,0,0.100833866517547,-0.191458548330957,0,0,0.994733964916992,21.5356347784906,0,0,0,0,0,22.2538816144069,22.8603940107212,0,0,67.8970817648572,0,0,0,0,0,70.3154014574668,76.7668645233922,0,0,1019.76878197026,0,0,0,0,0,1019.6551820497,1018.14976145645,0,0
0,0.0782122905027934,0.231330438011172,0,0,0,0,0,0.264978500573141,0.425478770912893,0,0,0.748760593160166,0,0,0,0,0,2.99978773607265,-1.2168169828737,0,0,-4.59203585339047,0,0,0,0,0,2.54172828729131,5.61292810482925,0,0,4.06494636459494,1,1,1,1,1,2.83793804947251,4.67982596029246,1,1,3.69818443741695,1,1,1,1,1,2.59178612842794,3.86677195374578,1,1,-0.0238650592301094,0,0,0,0,0,0.0478156219439595,-0.197408148395464,0,0,0.993070977137905,21.7731806214837,0,0,0,0,0,22.3893211236146,22.4973349256066,0,0,71.1606847084035,0,0,0,0,0,72.3369497040066,77.7630012317107,0,0,1019.79022478031,0,0,0,0,0,1019.19444083725,1018.19855006664,0,0
