"RMSE","f.0","f.1","f.2","f.3","f.4","f.5","f.6","f.7","f.8","f.9","f.10","f.11","f.12","f.13","f.14","W.1","W.2","W.3","W.4","W.5","W.6","W.7","W.8","W.9","W.10","W.11","W.12","W.13","W.14","S.1","S.2","S.3","S.4","S.5","S.6","S.7","S.8","S.9","S.10","S.11","S.12","S.13","S.14","w.1","w.2","w.3","w.4","w.5","w.6","w.7","w.8","w.9","w.10","w.11","w.12","w.13","w.14","s.1","s.2","s.3","s.4","s.5","s.6","s.7","s.8","s.9","s.10","s.11","s.12","s.13","s.14","r.1","r.2","r.3","r.4","r.5","r.6","r.7","r.8","r.9","r.10","r.11","r.12","r.13","r.14","Rsq","Temp.1","Temp.2","Temp.3","Temp.4","Temp.5","Temp.6","Temp.7","Temp.8","Temp.9","Temp.10","Temp.11","Temp.12","Temp.13","Temp.14","RelH.1","RelH.2","RelH.3","RelH.4","RelH.5","RelH.6","RelH.7","RelH.8","RelH.9","RelH.10","RelH.11","RelH.12","RelH.13","RelH.14"
0,0.0817972350230415,0.173077811369983,0,0,0,0,0,0.154083360806929,0,0.194342734662948,0,0.157925486929343,0.238773371207756,0,0,2.37032634611076,0,0,0,0,0,1.51153617089673,0,7.70536647426755,0,-6.02761755642742,0.113442720729028,0,0,9.78754069881346,0,0,0,0,0,-7.28547363707873,0,6.92849887814471,0,4.96361492131948,-4.27216868550201,0,0,3.54260651508879,1,1,1,1,1,5.16919967697791,1,5.10695028093358,1,3.81556781229277,2.83347393604802,1,1,4.57029763952322,1,1,1,1,1,5.05448898771903,1,5.92774211580026,1,4.82021921976642,2.53249469599618,1,1,0.0492954341141686,0,0,0,0,0,-0.131505985802931,0,0.0436594036407576,0,-0.49400463655294,-0.107309392912237,0,0,0.994050695506813,14.1637224702844,0,0,0,0,0,12.6410158197096,0,14.1077261373562,0,9.59942223325926,10.3887837684178,0,0,24.50184004873,0,0,0,0,0,32.0422845410494,0,24.5869799230718,0,44.210216146664,41.193781880719,0,0
0,0.0460829493087558,0.0744577959094525,0,0.131812193462668,0,0,0.134247775844945,0.1071660186143,0.0576313678236225,0.110341273422985,0.105082869864622,0.131770785951879,0.101406969796771,0,0,2.08182801867222,0,6.04617673960027,0,0,-2.63565039628207,3.86060288201391,6.73940858682108,11.9331641244809,2.51391515400129,-7.15625524457999,-1.1847441549405,0,0,14.0164888885087,0,9.55222043383406,0,0,-1.8434727702829,-8.0561789167979,0.647054688696162,7.81407987972543,-5.31684334482082,6.56599332003019,-4.59376922672504,0,0,4.049205147302,1,2.73403206668531,1,1,3.66946637157858,4.4664055714011,3.31060164295171,3.86729814955184,2.18739083043485,3.49347918747642,1.9553137329985,1,1,4.43432915624016,1,3.71550962174259,1,1,5.27027146496946,5.72759075594713,3.98843277780284,5.79768606802744,2.97414759741985,4.49184393508381,2.42976350193346,1,1,0.091370814150555,0,-0.0542252011493864,0,0,0.216887637047662,-0.100758191637132,-0.0362698123081829,0.00225220494258403,0.000998223026636166,-0.359480547728951,-0.10639305206602,0,0,0.996732170951701,15.3887301675177,0,14.7947773733284,0,0,9.55338748652358,8.59340662923684,9.94542410508557,14.3536201094021,9.22042430096067,9.09176771774309,9.18724574366591,0,0,22.4127921807021,0,21.7718321724736,0,0,49.4693376557596,50.3921421808242,46.7660785617134,23.4686990174443,51.3780375234423,54.4378389542793,51.402146102458,0,0
0,0.0506912442396313,0.161957658299335,0,0.117015719950647,0,0,0,0.195721791652113,0.114779690921824,0.072880491211798,0,0.123298617846199,0.163654785878452,0,0,1.17054759328347,0,5.76885917423003,0,0,0,2.55811834436987,10.2778152885072,12.0325266250752,0,-7.38525274871222,0.54950918446762,0,0,9.41073405639303,0,9.39128386287054,0,0,0,-5.95504388753229,4.17823686347843,12.3476642119967,0,5.89938584754378,-4.91653107263714,0,0,3.47474977832817,1,2.77734829165161,1,1,1,5.35408804315029,4.01223085554629,4.09666915358521,1,3.35108769880809,3.54704450962515,1,1,5.93580614804252,1,3.86603045741525,1,1,1,5.79736031415635,4.2672544267984,4.47722597110138,1,4.97003269240204,2.6280559697181,1,1,0.155100944581134,0,-0.000772852526511558,0,0,0,-0.130372419349904,-0.0696572722886887,-0.181621538117658,0,-0.351778941403391,-0.0621879370262161,0,0,0.994093533549994,11.8991367158164,0,16.1453598856485,0,0,0,11.499936201729,14.9617899882612,15.5072256283795,0,11.8367388378745,10.8843085951458,0,0,39.178754973338,0,20.8960191824047,0,0,0,41.8030536929792,22.0811094461385,21.7297902542801,0,37.1664635151441,43.1693780273192,0,0
0,0.0426267281105991,0.119600225438215,0.0656533610456348,0.159134046432741,0,0,0.0583567271953073,0.121700492021742,0.0912621506478027,0.0735281141244764,0,0.150635857027303,0.117502297956177,0,0,6.67580080949763,7.63694948190895,2.82253781112087,0,0,-1.69234662283384,3.475231289607,10.4116125889758,13.1830539525924,0,-6.40762483291907,3.02366889135358,0,0,13.5722198073789,6.78605523446777,8.71358795451641,0,0,-4.33085648353652,-8.66163351080408,1.5994865189724,8.75222270298956,0,4.82909233289246,-4.94386347007044,0,0,5.18767258206214,2.52350077806116,3.31246130791278,1,1,2.41912394227891,5.66637706559719,4.13793907852101,3.89253610155103,1,3.58262121276421,2.95299943974001,1,1,4.62075779382211,3.41715349467244,3.87451330507194,1,1,2.68583248887726,4.69646728536897,3.74609664437404,4.93495273383976,1,5.50376548065966,3.22049973856077,1,1,-0.211749671394323,0.159658265946071,0.192156792450708,0,0,0.10021951835511,-0.0885065798787735,0.175548531590225,0.200419745750383,0,-0.314619735253025,0.0378591920379115,0,0,0.996964751687194,11.8361728080515,11.2702783412119,11.7793109307148,0,0,13.4375007582785,14.8439974501821,11.2600008053852,14.9046180883348,0,11.5375689589312,14.8425156411963,0,0,36.3653215015346,39.7150553700756,36.1111799539196,0,0,30.582684209238,27.2878588705951,39.7216794470565,26.9220998923459,0,38.9076445701865,27.2942803871691,0,0
0,0.0288018433179723,0.268633137775778,0,0,0,0,0,0.117435057348928,0.0511928931332819,0.210915683558575,0,0.149009996732783,0.174011388132682,0,0,4.2733662694474,0,0,0,0,0,5.50935982459576,8.09372950557152,11.7299882596134,0,-5.61677253569575,1.1537658864418,0,0,9.73608817172144,0,0,0,0,0,-8.19746381096021,5.07774742370199,7.4587229805551,0,4.49849411407924,-5.25250368827863,0,0,4.0470385677364,1,1,1,1,1,4.52540762740203,3.76463894279897,4.2518180480175,1,3.87792958717836,4.41543928480336,1,1,5.32299691607037,1,1,1,1,1,5.40521991377196,3.72302456610306,5.60516414099559,1,5.45646710299935,3.33889631631318,1,1,0.0029408160532481,0,0,0,0,0,0.131956022816259,-0.465458671265797,0.0531911102928895,0,-0.364045994527052,0.131700685216364,0,0,0.994224566351565,12.0241514887456,0,0,0,0,0,9.10551775252192,12.0688370905924,11.9535216091047,0,13.5295761053523,11.8826479396252,0,0,36.253994302277,0,0,0,0,0,53.7890104214142,37.5441583709401,36.5262414679297,0,36.116412724144,38.918329127738,0,0
0,0.0357142857142857,0.226298609613488,0,0,0,0,0,0.188263053207306,0.156677341775678,0.157994070980547,0,0.111718458909415,0.12333417979928,0,0,3.29693485506888,0,0,0,0,0,5.15276467059376,9.46053872242066,11.963605872664,0,-5.98585798292857,0.278165469577586,0,0,9.30684348364576,0,0,0,0,0,-6.44903162636967,5.37193851764643,9.80134766117227,0,5.04779786235854,-5.05820113797008,0,0,3.62929845999862,1,1,1,1,1,4.72827850070916,3.41239914808666,4.37969768991745,1,3.34132850816493,4.23379284403546,1,1,5.07530942810377,1,1,1,1,1,6.25084153072987,4.13522425778137,5.02510509051214,1,4.70147289593537,2.99849553179879,1,1,0.0166484157072956,0,0,0,0,0,0.160891882757663,-0.351154170866929,-0.174193899897757,0,-0.335874551585981,0.00410008320771786,0,0,0.994205499164126,12.1371359043095,0,0,0,0,0,11.6341113392623,11.8555934080774,11.933511859982,0,7.58893504747347,14.3272182639889,0,0,34.5277111439741,0,0,0,0,0,40.0750798525121,36.0097162482435,35.2298150763555,0,65.6127978361788,35.2752754227443,0,0
0,0.033410138248848,0.126030698899005,0,0.0760694931694139,0,0,0.0325828609243511,0.107702647712549,0.0957696586955046,0.0702364201385579,0.161965313190948,0.0676370452142117,0.0701377271071568,0.0661239569986502,0.0923340397008037,7.48835625198329,0,1.90939496814453,0,0,-1.62148079466331,1.66968390963678,9.5964387779699,14.3387982150006,8.70195603765984,0.836459172982657,2.68683891462973,4.93786922101176,-5.67189397862912,11.3074680634041,0,10.7611627400451,0,0,-3.96274459672641,-9.64028749264528,5.08861734528204,8.15556273733704,0.454870448061868,5.07956607607192,-5.27219676092214,8.43314329607153,4.4302446828606,3.49065143951728,1,2.90980926550132,1,1,2.13269129552057,5.36002505027381,2.44438131127024,3.31695102273247,4.05536356443434,4.19806680771946,2.38232404839902,2.31835259178528,3.05183882359879,4.40880000796388,1,3.82220862759606,1,1,2.09773699014269,5.49859611312555,2.90593160521905,4.83617348712954,5.51152953229052,2.84061002514567,3.04093629911387,2.28230485154505,4.6231329520213,-0.223398239917258,0,-0.257256380013752,0,0,-0.159581794148286,-0.346633652953782,0.0812791458410278,0.0478413394235292,0.131394272189696,-0.416060695015314,-0.0614236720475141,-0.000828686000330889,-0.384697285540873,0.996939595428899,11.5314187584444,0,11.3608053944057,0,0,8.39492425530573,7.38185007673613,11.4857362648155,14.6538587947019,11.7114466949437,10.8674554902845,7.45676028592865,10.9834331866431,7.06872739564205,35.1107556921165,0,35.8797853349515,0,0,62.3474515384749,64.4146175508671,39.9261118727253,30.3961327832134,36.0047919843904,42.3734236288142,63.9872482026588,38.5570956742042,65.5399824237564
0,0.0276497695852534,0,0,0.104285852206013,0,0,0,0.149701417917961,0.120422996032943,0,0.261286837034217,0.0775593486481751,0.0760975215781592,0.0921629552143538,0.0908333017829234,0,0,2.86246573650615,0,0,0,2.5340006591503,7.89594218309213,0,9.41695914835412,1.37486044812294,1.66932475141342,4.50791715174518,-4.93803314951613,0,0,11.457712826424,0,0,0,-7.61834809473778,3.6994510585064,0,5.50401604205023,4.8406231743905,-4.38919756133503,7.80147015757017,4.63431253134159,1,1,3.58933567922003,1,1,1,5.07979950187765,2.61265638076096,1,4.33538476530529,2.71655513690209,3.43140160504327,2.31150484433667,2.80401891805877,1,1,3.89373309086374,1,1,1,5.41398533135224,2.99154415453012,1,4.96242077137204,2.23844606589794,2.42655811242698,2.22530966106048,3.98424815225754,0,0,0.214446366536593,0,0,0,-0.205527231139839,0.245883704291032,0,0.135540875347662,-0.246287340562855,-0.166113380628557,-0.0245295865221115,-0.277711379908016,0.996292505334788,0,0,14.0784964496442,0,0,0,11.9820833454732,13.7345912567812,0,13.9835551469668,11.9523607299858,6.45229656705848,14.731795974864,7.35423739016962,0,0,19.2932766528538,0,0,0,45.2961914860456,31.1549863805892,0,19.2054185647125,46.5534794188514,64.0641157813673,28.7521628801275,63.5279221039246
0,0.0506912442396313,0.185842414494657,0,0.0555125418629336,0,0,0,0.156692001180784,0.167500360647941,0.0785127939004119,0.111293949239207,0.126986608123929,0,0.0669680863105045,0,-0.970138389262271,0,4.01051100500724,0,0,0,2.04640017414822,6.89977402686963,6.19035883808581,8.61338915066924,1.75874270533698,0,3.31347517360824,0,5.22625663599298,0,12.3041587790614,0,0,0,-5.92078502501824,1.52375425088366,5.2765005329592,5.29778426796256,4.70099673628374,0,8.21079763989833,0,3.98178356323715,1,4.05855743059579,1,1,1,4.55303277059241,3.25571964554088,1.85238707041579,4.7846477271874,2.29787056372454,1,1.98133224283914,1,3.52666441665148,1,3.8715226590934,1,1,1,4.92950943016598,4.01139124709365,2.37831389022331,3.93334453886965,1.71801024852544,1,1.94433287654284,1,-0.0285684162442704,0,0.344074699372223,0,0,0,-0.236377478773861,0.368401961533352,0.174297315097118,0.272240016482958,-0.024839476972074,0,0.15876491883196,0,0.995272874768837,12.2060347449753,0,12.4545737093016,0,0,0,7.30807689516512,11.0709669601128,11.6778415587877,12.204143862714,12.2331049663045,0,12.2042851265678,0,28.9708176321775,0,24.3776404693337,0,0,0,60.5115390295648,39.1087289670313,36.9649915333826,28.9642155575924,28.9912699829413,0,28.8772082833024,0
0,0.064516129032258,0,0.0544005016457232,0.0601577339516593,0.0581582764289825,0.082918974298673,0,0,0.159954042334577,0.0902152744739875,0.161861415269966,0,0,0.163840875824557,0.103976776739616,0,4.12858735262533,2.03709212533409,0.934739321532335,2.73346574452915,0,0,5.97440032507957,7.66933406291946,3.82122248580812,0,0,0.00159426968118637,-3.35702547057393,0,7.03512424329205,8.24731629071789,7.06293701425979,4.55534105328061,0,0,3.55275952545168,6.47997688960917,-3.73552131087475,0,0,4.18609824454392,4.43372122133279,1,1.45875882963423,2.5556802499372,1.37837496728533,1.34948039817034,1,1,2.34753466121068,4.50601507083208,3.65767936003801,1,1,1.96693319693548,2.92770927110768,1,1.77753190722691,3.42659481417066,1.56096701267193,1.6606765405751,1,1,3.18183170111593,5.76012259825563,5.04104612244298,1,1,1.81121564957002,4.17166164864259,0,-0.293536063096681,0.167361944480277,-0.144267094412369,-0.106927078322948,0,0,0.136712582712238,-0.06393598904731,0.129048939499049,0,0,-0.187787558112538,-0.0888412322587913,0.997218698310475,0,8.18145172456943,11.2447793771365,10.1846841170375,9.89233475414314,0,0,10.6611931503643,10.6501546436274,8.3826690158666,0,0,10.7884922757234,10.8395586413788,0,51.1062878964212,29.4764265125696,43.8420124431236,44.2569459499707,0,0,34.5894771571875,34.6260210726681,53.0710205557275,0,0,35.1753882521286,35.393902983098
0.0001592880805574,0.0760368663594471,0.0700964326229131,1e-05,0.0559320822213212,0.0485200819405171,0.0819913657336435,1e-05,0.0462966372001004,0.0708978788731729,0.0741461257835881,0.12526512659084,0.111751766546186,1e-05,0.171223053651526,0.0678425824767448,3.83014834480008,3.03593936397015,2.68741523831337,1.25644179385881,2.73085029487577,-1.12511440057805,1.26849844920061,5.88161023416741,7.49202036003242,5.22240160204918,-3.3150367578398,0.252610134604205,-0.0699953673226139,-0.320850470280595,6.45581618431982,4.39811331773889,8.95708872094094,6.58976671044738,3.32650559666738,-2.65566368793597,-7.36626842513902,4.24035820488724,7.70496892009942,-1.91648938833013,4.6112913639137,-3.99244081515732,3.92244046486102,6.95524109423462,1.22855847034176,1.56746153834565,2.63051190871966,0.902648479192386,1.38234229958771,2.74830142784499,3.70782665423741,2.02872302351329,4.07081356978857,2.66463137870857,2.71128449728897,2.57520179769856,1.86765030149671,1.34588366676089,1.69832101403416,1.93396896324533,2.09119689876287,1.42744452875849,1.56649620078538,3.08996352222547,4.25102872053923,2.54483306781634,5.5729562163508,3.07241708830837,3.53479821935023,2.47548112581056,1.64647036874435,1.4967326940821,-0.233100465135627,-0.0323257086187727,-0.337010863236327,0.380930151925968,0.0466444363107098,0.0456342711478032,-0.410255499259349,0.0916871265719754,-0.302922293962592,-0.108359896924427,-0.227604775349654,-0.0213627091057393,-0.092337655524437,0.0690479885612052,0.983068123922358,8.36654080837032,0,10.169090554779,9.53419437374844,8.38303092582545,0,3.76477829893216,8.32898885958739,9.10726891689325,4.35285613796448,10.3954003737827,0,10.758130009653,11.0244193156899,47.7260597814428,0,43.5850612028437,46.1761008196824,47.7534534451686,0,83.8992917659281,47.7025343101455,39.6387556223977,68.3375561680583,38.3816417424039,0,35.5312330023789,35.4878194344142
0,0.117511520737327,0.0652918475722327,0.133936924426925,0.16534323911356,0,0.178413445748745,0,0,0,0,0.2092339378447,0.130269084556509,0,0,0,4.24246377731833,3.20999453163313,1.42744293994494,0,0.340973680187599,0,0,0,0,4.87874226110471,-2.62066042845428,0,0,0,9.21182231867153,4.47335560796439,6.9984687036437,0,4.18416789716347,0,0,0,0,-0.883298619230213,4.83989453286165,0,0,0,3.87842486472447,1.65975533819703,2.03002018054902,1,1.77313911018976,1,1,1,1,3.4229538434713,2.7374862045721,1,1,1,4.67590430533141,2.20273874395619,1.84724590761468,1,1.6942766065713,1,1,1,1,5.02955448640145,3.26476857377164,1,1,1,0.193004850224507,0.0657163626428582,0.144047577694901,0,-0.0561049635209622,0,0,0,0,0.225262985948779,-0.0100921985146858,0,0,0,0.996945977208203,9.62872188669546,4.35606830159517,9.88417058509377,0,9.88416954536379,0,0,0,0,9.8574079469744,9.85744244706939,0,0,0,36.2045936697298,72.3333293226127,39.544638487061,0,39.5447477330173,0,0,0,0,39.4550929813531,39.4549287681562,0,0,0
0,0.117511520737327,0.0693341768718046,0.284558974249712,0,0.108162001591416,0.136460857690919,0,0,0,0,0.19328474861282,0.0906877202460016,0,0,0,4.03740777836069,2.53318898112979,0,-0.552328092832052,0.21683457996414,0,0,0,0,5.02559570039498,-3.39840830660509,0,0,0,9.28901986118272,5.15792088067577,0,6.60860665294097,3.9934222274988,0,0,0,0,-0.847123552554304,4.63055428256705,0,0,0,3.89874995025727,1.66199471746796,1,1.6604396409602,1.45359560239221,1,1,1,1,3.13066750286917,2.34269604101174,1,1,1,4.52387152767553,2.52147635202364,1,2.0307144082895,1.64979575399531,1,1,1,1,4.82138235846672,3.50070038576582,1,1,1,0.225985289053013,0.00246260114440727,0,0.360938193431953,0.123956204843294,0,0,0,0,0.180979108824285,-0.0324600749991079,0,0,0,0.997144242078341,8.58994374940584,8.87217264312526,0,8.87537122931144,8.8799830242489,0,0,0,0,8.01480549170319,8.90749039387543,0,0,0,41.2961773638023,43.1275082929711,0,43.0915953387649,42.2176723877708,0,0,0,0,44.6370590739446,41.9550078680387,0,0,0
0,0.134792626728111,0.0775725469427463,0.172455621493508,0.130367383548932,0,0.223434287552126,0,0,0,0,0.125429418192055,0.135948115542522,0,0,0,5.30950207226501,2.55952448580071,2.6134971193492,0,0.183729176726887,0,0,0,0,5.30333488609451,-2.47152713299269,0,0,0,8.42864737812308,3.82032146715199,7.25441730933983,0,4.595850721412,0,0,0,0,-2.5542498037793,4.96345869303483,0,0,0,3.65968651302489,1.63376988870774,2.02924430596559,1,1.57000702960809,1,1,1,1,3.04757728712512,2.65780707407143,1,1,1,5.34766073064997,2.3537465625485,2.03934806382621,1,1.99092831938015,1,1,1,1,3.89550835073132,3.66169369491489,1,1,1,0.113810798180784,-0.234466023236952,-0.216344245907592,0,-0.0178917808158884,0,0,0,0,0.158986657818061,0.0556318070628187,0,0,0,0.99774577051084,7.98511089522942,4.16175504443308,5.85163243293362,0,7.51764569566251,0,0,0,0,2.27071818394267,9.14537514939658,0,0,0,50.767346953197,72.7233455977453,63.6306487055159,0,49.0059369027903,0,0,0,0,90.4162004252657,42.0009258158076,0,0,0
0,0.103571428571429,0,0.134985998749517,0.136357614962609,0.119616286039467,0.13112766953269,0,0,0.257531556836264,0,0,0.116809445308025,0,0,0,0,2.63645397057841,1.97137973217751,0.153962798968065,0.974800175833632,0,0,4.58511867670533,0,0,-2.35212458870236,0,0,0,0,5.03438719927677,7.88116487178463,5.48680905876053,2.7313078239923,0,0,2.95273378958174,0,0,5.4664209834336,0,0,0,1,1.43811324131698,1.95743887336359,1.37506922243743,2.01883437252922,1,1,3.4247183914174,1,1,2.66923523713947,1,1,1,1,1.4217438175821,1.55474881327255,1.40168340002767,1.39391888730889,1,1,6.53461063533545,1,1,3.47303919653938,1,1,1,0,-0.0103933006725193,-0.0406267548500038,-0.039995336985263,-0.328144476712089,0,0,0.0298223324816855,0,0,0.15052142108275,0,0,0,0.997549850769008,0,10.0399803744914,10.3878770786278,10.1043512096561,10.9289681830787,0,0,8.90994636815268,0,0,9.351700846202,0,0,0,0,41.2267086400805,40.6366444918764,40.951067339946,38.3501438707953,0,0,47.9697948196891,0,0,45.7423505477285,0,0,0
0,0.094047619047619,0.0622062745190058,0.210433034377716,0.11384233953986,0.124699787146752,0.0481900193832046,0,0,0,0,0.122077949460463,0,0,0.22450297652538,0,5.36231448096193,2.40878544322255,2.78397469514831,0.150825561572628,0.374570576423727,0,0,0,0,4.60099944411288,0,0,-0.781887251959609,0,8.88106134054333,4.54710678323277,7.67598702107398,5.43910408168627,2.68671340852398,0,0,0,0,-1.44591666955636,0,0,5.78875149695874,0,3.53389631846303,1.46960252039491,1.97835065250942,1.31750629545405,1.30169028577732,1,1,1,1,3.45502583579165,1,1,3.19284170629329,1,5.69052235438465,2.09553973792529,1.8516246138208,1.65766970033431,1.18663399892201,1,1,1,1,4.42908044251662,1,1,3.32184684288012,1,0.184771092689742,-0.192419470905886,-0.140472544559785,0.0892963306096627,-0.240249575816562,0,0,0,0,-0.0260306392916712,0,0,0.163902912108508,0,0.998272477989684,7.3644731693323,8.05127056612711,8.45303022639055,8.02584749331281,8.44917679436749,0,0,0,0,8.14010826007328,0,0,7.78787863717241,0,55.4515967333359,52.024164514106,52.374289277531,52.3113786220991,49.1423739155963,0,0,0,0,52.7350307947053,0,0,54.1108249560556,0
0,0.104761904761905,0,0.129691824774982,0.184034882540346,0.0753047401306445,0.104858498571928,0,0,0.209252256775892,0,0,0.113128496279077,0,0.0789673961652248,0,0,3.36117760960219,1.21390753891883,1.53781281019828,0.828366149385652,0,0,4.52238714873724,0,0,-2.82656178369974,0,-0.415037413597485,0,0,4.90896580570049,7.73082766715471,5.28492338792978,2.83865428816057,0,0,2.78316828543086,0,0,5.04372000423666,0,5.1125626201445,0,1,1.18622912137102,1.82060821846405,0.878448512629756,1.53245530960318,1,1,3.35290433427461,1,1,2.62492296036158,1,1.21916086080225,1,1,2.25570210101884,1.8087625764169,1.29730100982143,1.28806684723747,1,1,6.56426037059734,1,1,3.5736543777369,1,1.37602338271102,1,0,0.161350959057172,0.146552397967326,0.111766028249156,-0.0327930875037982,0,0,0.0584885566493755,0,0,0.0304315080796725,0,0.187162714621332,0,0.997956109796554,0,8.65765250342412,7.40392023687579,7.4668137173963,7.09968610984572,0,0,7.15678652458728,0,0,7.15701627603125,0,7.40611716573704,0,0,49.7313517755138,54.7434443467171,54.6545778361193,57.2842841769155,0,0,59.2740411498075,0,0,59.2724189877003,0,54.7261092232069,0
0,0.117857142857143,0,0.324057108394772,0.104696266788873,0,0,0,0,0.188918141485757,0,0,0.192097903961665,0,0.07237343651179,0,0,1.90428628606262,1.93363951484229,0,0,0,0,4.42187890597917,0,0,-1.37470865394459,0,-0.422399781737191,0,0,4.74581107769774,8.1122697344707,0,0,0,0,2.63639420823011,0,0,5.45488283283259,0,4.54346504346629,0,1,1.65997194741885,1.82514638608443,1,1,1,1,3.55219959890688,1,1,3.11599495751338,1,1.16688992154441,1,1,2.14470155200136,1.66679284620939,1,1,1,1,6.63894107074614,1,1,3.15075186084703,1,1.79399329234905,1,0,-0.00392758686307652,0.0195746672420396,0,0,0,0,0.0792234621611023,0,0,0.102658645499893,0,0.134034901176128,0,0.997903093736461,0,6.85680192043545,6.98665845694924,0,0,0,0,6.85605411333441,0,0,6.85605411621629,0,6.85567133084583,0,0,58.7781736314038,57.0997205948318,0,0,0,0,58.7815607234191,0,0,58.7815607217543,0,58.7831093942099,0
0,0.130952380952381,0,0.160592021709153,0.0995153999651144,0.0918589641757045,0.161247993684551,0,0,0.165935221529948,0,0,0.189898017983148,0,0,0,0,2.50506705904625,2.72123470703927,0.389171035545295,0.526614359619036,0,0,4.49759281582705,0,0,-1.48858246032061,0,0,0,0,5.132418312296,8.07228729801315,6.02435166644731,3.21174555460527,0,0,2.5621226898718,0,0,5.14569160233305,0,0,0,1,1.37159628319495,1.69363401342623,1.10098775344554,1.8334902260404,1,1,3.55641271792387,1,1,3.24150800544039,1,1,1,1,1.78668736527636,1.81462594252419,1.64538034070117,1.67583202539634,1,1,6.6553984566335,1,1,3.27356477644414,1,1,1,0,-0.294583820285768,-0.276189611700713,-0.216525513931309,-0.435585394075553,0,0,0.0805801516084339,0,0,0.0502029294225022,0,0,0,0.998135232724606,0,6.80435729906022,7.16550426050571,6.80432446880471,5.34428695662955,0,0,6.83344282768446,0,0,6.83366699507405,0,0,0,0,56.8326802262054,53.7500909273288,56.8328730258948,64.5249891900464,0,0,56.9131460571161,0,0,56.9118996346985,0,0,0
0,0.138095238095238,0.109079208206644,0.231981007298733,0,0,0.0894410843320766,0,0,0.137747235171969,0,0.0947659791362209,0.103430655886838,0,0.0954595918722812,0,2.35766238045695,2.04096457615835,0,0,0.624853333243956,0,0,2.36572395639929,0,4.29277522139594,-0.898974656292604,0,-3.44555568083742,0,7.30289581615816,6.4879540405707,0,0,3.76878301153506,0,0,3.02385315783979,0,-1.55596758927821,5.15983801388674,0,4.04972130515602,0,4.53430560936963,1.78159750153908,1,1,1.17854997606738,1,1,1.545903749437,1,3.14467010236055,1.44112793092898,1,2.89386423730845,1,4.74007910702975,2.06624129481032,1,1,1.50170529168078,1,1,1.71977777378348,1,4.81815069079306,1.96088071119524,1,3.09976766492779,1,0.205439020654797,-0.0849840544520853,0,0,0.267612597564986,0,0,-0.0124587187325722,0,-0.100858239594168,0.135584437231254,0,-0.254843592548193,0,0.998424709419851,6.75229700184236,6.75297524245002,0,0,5.69327953838909,0,0,5.72182803058465,0,6.75098488235224,6.8285933477353,0,5.85135811336267,0,56.1989526509128,56.286385427763,0,0,61.5564866342924,0,0,61.5291581978974,0,56.291474673083,55.5099232515009,0,59.9984138599768,0
0,0.182142857142857,0.0826386679389954,0.118349327688374,0,0.264112342348378,0.080198038206581,0,0,0,0,0.176489966160451,0.0960688005143635,0,0,0,3.2092783157425,3.00048278042714,0,-0.0103131096330666,1.47596863085165,0,0,0,0,2.59561692774729,-4.70623417164176,0,0,0,8.90735880235259,5.20621747921672,0,4.91900648905525,3.19679261919965,0,0,0,0,-1.21108428420074,4.6997771273394,0,0,0,4.4881059631353,1.4728735151901,1,1.80966235553564,1.23108383541249,1,1,1,1,3.62973584067368,2.65300259520363,1,1,1,4.34406171245286,2.47627349451967,1,2.25602723779096,1.4712789084721,1,1,1,1,5.25389781501731,3.04356990527392,1,1,1,0.0564091078185659,-0.157909844452828,0,0.153280508219301,-0.0698657614947916,0,0,0,0,-0.175506800298069,-0.234604281929504,0,0,0,0.997744681959014,9.48932449960446,9.544584194692,0,9.48929949377969,9.54456832066237,0,0,0,0,9.8227869265752,9.92114615491539,0,0,0,53.5545700889165,53.3747244608536,0,53.5547115471614,53.3748077727685,0,0,0,0,50.6737658795112,50.6164467134712,0,0,0
0,0.304761904761905,0.14985044406224,0,0,0,0.158551733381188,0,0.130773429106769,0,0,0,0.0607692087335644,0.0837807115133936,0.111512568440941,0,2.7664418344118,0,0,0,1.07136058212263,0,2.93286058938863,0,0,0,-6.61808083557087,0.349543885678663,-1.98320139391381,0,8.52517722150653,0,0,0,4.12050090579879,0,-3.81779313222254,0,0,0,5.62410395060952,-3.48554295645367,4.63713913116556,0,4.83765844958928,1,1,1,1.84727232224171,1,4.12212492840647,1,1,1,2.62228712046432,2.51623298327531,2.5058541510864,1,4.44509839609214,1,1,1,2.16135779208968,1,5.8180195392274,1,1,1,2.99804273139975,1.89810031223857,2.56592073526349,1,0.041797163881916,0,0,0,0.120448944296758,0,-0.0117126996630941,0,0,0,-0.350157184417141,-0.0275326314694011,0.323980748764855,0,0.996057545380024,9.84162304663344,0,0,0,13.5494477641162,0,9.84476185601754,0,0,0,15.396057681129,12.4963377739343,13.5434788258518,0,58.1273729513618,0,0,0,42.2707246023024,0,58.1086542693145,0,0,0,27.2588426201018,30.9774999860417,39.2742866477601,0
